Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_PTM	KW-0488~Methylation	49	22.790697674418606	7.450228562444544E-14	P23396, P14618, O43896, P52272, P11940, Q96EP5, P57740, P35579, P63267, P63261, P25705, P15153, P39023, P63000, Q9UJS0, Q15020, Q8WUM4, P02787, P07437, P35749, Q13303, P30876, Q8TB72, P62805, P60709, P68133, P17661, P68032, Q99832, P19338, Q00325, Q9UPX0, P49821, Q9UKX2, P61978	197	1057	14268	3.3575150435338017	1.787903158856352E-12	6.20852380203712E-13	4.221796185385242E-13
GOTERM_CC_DIRECT	GO:0005576~extracellular region	63	29.30232558139535	1.8541795607977395E-13	P02452, P02671, P00450, Q14204, Q14764, P02790, P07900, P04217, Q13813, P14618, Q9UHD0, P52790, Q6YHK3, P51888, P12111, P0C0L5, P0C0L4, P00747, P19827, P01834, P08123, P09972, P02787, P98160, Q9BQE5, P07237, Q8WZ42, Q9Y490, P07437, P07910, Q8TD55, P53396, P09917, P62805, P22392, P13611, Q9Y2J8, P68371, P09382, P01008, P08311, P04075, P06396, P22105, P02751, P08697, P21333	214	2248	20666	2.706368277513553	7.249423283894885E-11	1.208307013786527E-11	1.0136181599027642E-11
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	18	8.372093023255815	2.9379571699214277E-13	P07305, Q9UM07, P62805, Q5SSJ5, Q15020	209	145	19416	11.532354396964198	3.8894487630614094E-10	9.724638232439925E-11	9.44553230129739E-11
GOTERM_MF_DIRECT	GO:0030527~structural constituent of chromatin	16	7.441860465116279	7.18090035479661E-13	P07305, P62805, Q5SSJ5	209	108	19208	13.61545277334751	3.5832803391144807E-10	1.7916346385217542E-10	1.683921133199805E-10
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	21	9.767441860465116	7.687896905384705E-13	P0C0L5, P0C0L4, P01903, P62805, P08311, P05455	163	141	8865	8.100117478136013	1.9682033780554775E-10	1.9681016077784844E-10	1.691337319184635E-10
GOTERM_CC_DIRECT	GO:0000786~nucleosome	17	7.906976744186046	1.9833863607495647E-12	P07305, P62805, Q5SSJ5, P60709	214	144	20666	11.40063603322949	7.755146524957013E-10	1.107862952932971E-10	9.293581804655102E-11
KEGG_PATHWAY	hsa04820:Cytoskeleton in muscle cells	25	11.627906976744185	3.8671196726913494E-12	P02452, O15020, Q13813, P13805, P56199, P12111, P35579, P19237, P63267, P63261, P08123, P98160, Q8WZ42, Q9Y490, P35749, P05556, P60709, P68133, P13611, P68032, P17661, Q5VST9, Q9UKX2, P05023, P02751	163	232	8865	5.8606145546858475	9.899849828798324E-10	4.949913181044927E-10	4.2538316399604843E-10
UP_KW_PTM	KW-0379~Hydroxylation	21	9.767441860465116	1.0928412403269862E-11	P02452, P02671, Q16836, P14618, P62805, P08123, P04075, P12111	197	211	14268	7.2083142877763615	2.622808636942864E-10	6.830257752043664E-11	4.644575271389691E-11
UP_KW_CELLULAR_COMPONENT	KW-0544~Nucleosome core	14	6.511627906976744	2.8829679049113294E-11	P62805	201	92	17932	13.576032879082849	1.2685075212459651E-9	1.268505878160985E-9	1.0955278038663052E-9
GOTERM_CC_DIRECT	GO:0062023~collagen-containing extracellular matrix	23	10.69767441860465	1.2283677610813353E-10	P02452, P02671, P07900, P02790, P04217, P14618, P49257, P52272, P51888, P13611, P12111, P50995, P00747, P19827, P09382, P01008, P08123, P08311, Q15063, P98160, P22105, P08697, P02751	214	391	20666	5.680593732820231	4.80291645343911E-8	6.003647432285027E-9	5.036307820433475E-9
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	21	9.767441860465116	2.7076593993772245E-10	P02671, P63261, Q9UM07, P15153, P62805, P60709, P63000, P08311	163	193	8865	5.9177024063066215	6.931608464988415E-8	2.310536020801898E-8	1.9856168928766313E-8
UP_KW_PTM	KW-1017~Isopeptide bond	60	27.906976744186046	3.704768042204049E-10	P02671, Q14764, Q14643, P23396, P14618, Q5SSJ5, P52272, O75369, Q6NZI2, Q8IVF2, Q9NUU7, P42766, P63267, P63261, P15153, P39023, P63000, Q9UBG0, Q15388, P29401, P07437, P07910, P05556, Q14258, P53396, P62805, P60709, P08708, P51571, P68133, P68032, P11474, P68371, P53999, Q99832, P19338, P01903, P49327, P04350, P04075, P49368, P43487, P61978, P60866, P02751, P08697, P21333	197	1881	14268	2.3102518640856875	8.891442249137071E-9	1.8523840211020245E-9	1.2596211343493766E-9
GOTERM_CC_DIRECT	GO:0000781~chromosome, telomeric region	16	7.441860465116279	3.7896473676516584E-10	P30876, P62805, P05455	214	174	20666	8.880008593833924	1.4817520566090536E-7	1.646391245279776E-8	1.38111592954416E-8
INTERPRO	IPR009072:Histone-fold	14	6.511627906976744	1.6292453895594331E-9	P62805	214	136	20667	9.941520065970312	1.5266017806547794E-6	3.053205860034378E-7	2.893539811857553E-7
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) (complex) asparagine	13	6.046511627906977	6.119415887838102E-9	P00450, P0C0L5, P0C0L4, P02790, P04217, P19827, P01008, P02787, Q9UBG0, P02751, Q9Y6R7	209	126	20502	10.120984278879014	1.0525339924627453E-5	1.5036279038687909E-6	1.483521251665894E-6
GOTERM_CC_DIRECT	GO:1904813~ficolin-1-rich granule lumen	13	6.046511627906977	6.68583799305034E-9	Q14764, Q8TD55, P07900, P04217, P14618, P53396, P09917, P52790, P22392, P09972, P04075, P06396	214	125	20666	10.043289719626168	2.6141592476269793E-6	2.614162655282683E-7	2.1929548617205115E-7
KEGG_PATHWAY	hsa01200:Carbon metabolism	15	6.976744186046512	2.1308513937907022E-8	P29401, P08559, P14618, P52790, P11177, P19367, Q96I99, P11498, P34896, Q9P2R7, P05062, P31040, P09972, P04075, P11908	163	116	8865	7.032737465623017	5.4549647517943E-6	1.3637448920260494E-6	1.1719682665848862E-6
GOTERM_MF_DIRECT	GO:0005200~structural constituent of cytoskeleton	12	5.5813953488372094	3.0806566691027167E-8	P07437, O15020, O00291, Q13813, P63261, P60709, P68133, P04350, P17661, A6NHL2, P68371, Q9Y490	209	110	19208	10.02592431491953	1.537235888515731E-5	5.124158926274186E-6	4.816093259363914E-6
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	19	8.837209302325581	3.141668757730171E-8	P14618, P15153, P62805, P63000, P06396, P43487, P61978	163	205	8865	5.0407002843034565	8.04263980580533E-6	1.6085344039578476E-6	1.3823342534012752E-6
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	12	5.5813953488372094	3.286686518766918E-8	Q14764, P07900, P09917, P04217, P14618, P52790, P22392, P09972, P04075, P06396, P02787	214	116	20666	9.990009668063164	1.2850861942803604E-5	1.1682676625798774E-6	9.8003016195959E-7
GOTERM_CC_DIRECT	GO:0032991~protein-containing complex	26	12.093023255813954	5.5725786298696716E-8	P07910, P07437, P07900, Q9UM07, P62805, P60709, Q96EP5, Q6NZI2, P35579, P39023, Q9UKX2, P05023, P07237	214	692	20666	3.628356112581708	2.1788545683909533E-5	1.8157318702325347E-6	1.523171492164377E-6
GOTERM_MF_DIRECT	GO:0005524~ATP binding	42	19.53488372093023	6.411239867770717E-8	Q14204, Q14643, P26640, P07900, P14618, O43896, P52790, Q9Y6K5, O43776, P35579, Q96I99, Q9H223, Q9P2R7, Q9NUU7, P63267, Q00536, P63261, P25705, P11908, P22314, Q8WZ42, P35749, P53396, P60709, Q15746, P22392, P68133, P68032, P19367, Q5VST9, P11498, O95340, Q99832, Q6PIF6, Q9NZN4, Q9UKX2, P49368, P05023, Q14683, P06576	209	1544	19208	2.4999876044326546	3.199157624711457E-5	7.99802173504397E-6	7.517178744961165E-6
UP_KW_BIOLOGICAL_PROCESS	KW-0324~Glycolysis	8	3.7209302325581395	6.791828718199384E-8	P14618, P05062, P52790, P09972, P04075, P19367	119	36	11434	21.352007469654527	5.908873731086395E-6	5.908890984833464E-6	5.773054410469476E-6
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	18	8.372093023255815	8.359845563268004E-8	P05556, O15020, Q14258, P53365, P14618, Q13813, O75369, Q5VST9, P35579, Q9H223, P63244, P55285, P49327, P04075, P43487, P61978, P21333, Q9Y490	209	321	19208	5.153512498323124	4.171476100445215E-5	8.343125872141467E-6	7.841535138345387E-6
KEGG_PATHWAY	hsa04814:Motor proteins	18	8.372093023255815	1.0030890362379098E-7	P07437, Q14204, P35749, O43896, P13805, P60709, P52790, P68133, P68032, P68371, P35579, P19237, P63267, P63261, Q6PIF6, P04350, Q9UKX2, A6NHL2	163	197	8865	4.969325153374233	2.567875091186167E-5	4.279846554615082E-6	3.6779931328723354E-6
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	14	6.511627906976744	1.039729685329334E-7	P05556, P60709, Q15746, P22392, P11940, P68133, P68032, P63267, P15153, P63000, P06396, P07237, Q9ULV4	214	192	20666	7.041569314641744	4.065260648400404E-5	3.1271869766443817E-6	2.6233179752924733E-6
GOTERM_CC_DIRECT	GO:0042470~melanosome	11	5.116279069767442	1.2300014245017817E-7	P35749, P05556, P07900, P15153, P50281, P63000, P49327, Q8WUM4, P13667, P05023, P07237, P50995	214	104	20666	10.214144500359453	4.809190218535431E-5	3.4352182641442615E-6	2.88171762311846E-6
GOTERM_CC_DIRECT	GO:1990904~ribonucleoprotein complex	16	7.441860465116279	1.520300774120086E-7	P07910, Q14764, P23396, P08708, P60709, P52272, P11940, Q96EP5, P18124, P19338, P39023, P40429, P61978, P60866, P62249, P05455	214	271	20666	5.701555333310342	5.9441998042752964E-5	3.962917351206358E-6	3.324391026075922E-6
UP_KW_PTM	KW-0597~Phosphoprotein	151	70.23255813953489	1.5225849685073058E-7	P02452, Q14204, P53365, P08559, P23396, P07900, P52272, P52790, Q6NZI2, P18124, P11168, Q9P2R7, Q9NUU7, P0C0L5, P0C0L4, Q9UJS0, Q15020, Q8WUM4, Q15388, P07237, P05455, P07910, Q9Y678, P30876, Q8TB72, P49257, P62805, P12429, P11177, P54868, P19338, P09382, P05062, Q9UPX0, P55285, P49368, P06396, P60866, P62249, O15020, P00450, P26640, Q13813, O43896, O75369, P11940, P57740, O43776, P12111, Q96I99, Q8IVF2, O60701, O00291, Q00536, P25705, P19827, Q93088, P31040, P00325, P40429, O14964, P22314, Q9BQE5, Q8WZ42, P50440, P29401, P35749, Q13303, P05556, P53396, P09917, P08708, P50281, P13611, O95183, P17661, P51659, P68371, P01008, P04350, P04075, Q9UKX2, P43487, P61978, P07305, P31930, Q14643, Q14764, Q9Y6K5, P36542, P35579, P63244, P00747, P36551, Q15181, P39023, P63000, P09972, Q9UBG0, P07437, Q14258, Q15746, Q5VST9, P11498, Q9NWV4, Q6PIF6, P49327, P05023, P02751, P21333, P02671, P13804, P14618, Q10587, Q5SSJ5, P13805, Q9BPX5, Q9H223, P19237, P42766, P15153, P02787, Q9Y490, Q9UL46, Q8TD55, P19367, P11474, P53999, P55899, P48739, O14818, Q00325, Q9NZN4, Q15256, Q14683, P06576	197	8416	14268	1.2994754974812297	3.6541975250159453E-6	6.344104035447107E-7	4.3139907441040333E-7
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	17	7.906976744186046	1.6447754314419567E-7	P02452, P02671, P00450, P13611, P13667, P12111, P0C0L5, O60613, P0C0L4, P09382, P01008, P08123, P02787, P07237, P02751	214	312	20666	5.2618320153366875	6.430865676654296E-5	4.019419960586282E-6	3.371789634456011E-6
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	15	6.976744186046512	1.7145251746028415E-7	P35749, O15020, Q13813, O75369, Q9NRX4, Q9BPX5, P35579, O00291, Q6PIF6, Q9UKX2, P06396, Q8WZ42, Q9ULV4, P21333, Q9Y490	209	225	19208	6.12695374800638	8.55511538110365E-5	1.42591343687803E-5	1.3401871781478879E-5
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	19	8.837209302325581	2.395429602981844E-7	P05556, O00291, P62805, P05023, P07237, Q14683	209	387	19208	4.512097721400047	1.1952480781984853E-4	1.7075991026970572E-5	1.6049378339978353E-5
UP_KW_DOMAIN	KW-0809~Transit peptide	21	9.767441860465116	2.7593538125340335E-7	P50440, P31930, Q16836, P08559, P13804, P36542, P11177, P54868, Q96I99, P11498, Q9P2R7, P25705, P36551, Q00325, P31040, P49821, Q9UJS0, P22695, Q5SXM8, O14548, P06576	133	582	14566	3.951709169831796	5.794627015998088E-6	5.79464300632147E-6	5.79464300632147E-6
GOTERM_MF_DIRECT	GO:0005515~protein binding	180	83.72093023255815	2.772635475667812E-7	P02452, Q14204, P53365, P08559, P23396, P07900, P52272, P52790, P56199, Q6NZI2, P18124, Q9P2R7, Q9NUU7, P0C0L5, P0C0L4, Q9UJS0, P22695, Q15020, Q8WUM4, Q9Y6X1, P98160, Q15388, P07237, P05455, P07910, Q9Y678, P30876, Q9UM07, Q8TB72, P49257, P62805, Q9NRX4, P11177, P19338, O60613, P01903, P09382, P05062, P49368, P06396, P60866, P22105, P08697, P62249, Q9BY50, P26640, Q13813, O43896, O75369, P11940, P57740, O43776, Q96I99, Q8IVF2, O00291, Q00536, P25705, P19827, P08263, P31040, P00325, O14964, P22314, Q9BQE5, P01893, Q8WZ42, P50440, P29401, P35749, Q13303, P05556, P53396, P09917, P50281, P68133, P13611, O95183, P17661, P68371, P34896, O95340, Q9Y6R7, P17655, P01008, P08311, P04350, P04075, Q9UKX2, P43487, P61978, P07305, P31930, Q14643, Q14764, Q9BUT1, Q96EP5, Q9Y6K5, P13667, P36542, P35579, P63244, P00747, P39023, P63000, P08123, P09972, Q15063, Q9UBG0, P07437, Q14258, P60709, Q15746, P22392, P68032, Q5VST9, P11498, Q9NWV4, Q99832, Q6PIF6, P49327, P05023, P02751, P21333, P02671, P09669, P02790, P13804, P14618, Q9UHD0, Q10587, Q5SSJ5, P13805, Q9BPX5, Q06323, Q9H223, P19237, P50995, P63261, P15153, Q4G0P3, P02787, P11908, P62851, Q9Y490, P54687, Q9UL46, P04424, Q8TD55, M5A8F1, P21283, P19367, P11474, P53999, P55899, P48739, O14818, Q00325, P49821, Q9NZN4, P48059, Q15256, Q9ULV4, Q14683, P06576	209	13670	19208	1.2101518009961394	1.383449588691077E-4	1.7294313779477977E-5	1.6254575476102546E-5
GOTERM_BP_DIRECT	GO:0006325~chromatin organization	15	6.976744186046512	3.1459272403533514E-7	Q9UM07, P62805	209	239	19416	5.830513903625553	4.164340993103588E-4	8.330415332455675E-5	8.091324862188819E-5
GOTERM_CC_DIRECT	GO:0005615~extracellular space	46	21.3953488372093	3.238357352310915E-7	Q86UW8, P02452, P02671, P00450, O15020, P02790, P04217, Q9UHD0, Q6YHK3, P51888, Q9Y6K5, P13667, P12111, P0C0L5, P63267, P0C0L4, P63261, P00747, P01834, P08123, Q15063, P02787, P98160, P01893, M5A8F1, P09917, P50281, P60709, P68133, P13611, P68032, Q5VST9, Q9Y6R7, P55899, P09382, P01008, P08311, O95969, P04075, P06396, Q15256, P22105, P02751, P08697	214	1986	20666	2.2367695362867175	1.2661177702832926E-4	7.448221910315105E-6	6.248124773870471E-6
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO1); alternate	13	6.046511627906977	3.6435368773547716E-7	P07910, P05556, P14618, P08708, P52272, Q6NZI2, P53999, P19338, Q9NUU7, P39023, P04075, P61978, P21333	209	182	20502	7.006835269993164	6.264921289463876E-4	7.833604286312759E-5	7.72885260108881E-5
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	10	4.651162790697675	6.296919448664378E-7	P42766, P63244, P23396, P08708, P39023, P40429, P18124, P62851, P60866, P62249	209	92	19416	10.097774079467444	8.333649559463252E-4	1.3895202250052726E-4	1.349639735163732E-4
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	95	44.18604651162791	7.306008169822923E-7	P02452, Q14204, P53365, Q14764, P23396, Q9BUT1, P07900, P52272, P52790, Q9Y6K5, Q6NZI2, P18124, P35579, P11168, P63244, P36551, Q15181, P39023, P63000, Q15020, P05455, P07437, Q16836, Q14258, Q9UM07, Q8TB72, P60709, Q15746, P12429, P22392, P68032, Q5VST9, P11498, Q99832, P09382, P05062, P49327, Q6PIF6, P49368, P06396, P60866, A6NHL2, P21333, P62249, Q13813, P14618, O43896, O75369, P11940, Q9BPX5, O43776, Q06323, Q9H223, P50995, Q8IVF2, P42766, O00291, P63267, Q00536, P63261, P25705, P15153, P40429, Q4G0P3, P11908, P62851, P22314, Q8WZ42, Q9Y490, P35749, Q13303, P54687, P05556, P04424, Q9UL46, P53396, P08708, P50281, P68133, P17661, Q9Y2J8, P19367, P11474, P68371, P34896, P17655, P48739, O14818, P08311, P04350, P48059, Q9NZN4, Q9UKX2, P43487, P61978, P06576	214	5887	20666	1.5583758923908058	2.856242254154484E-4	1.587027330222646E-5	1.3313170442788436E-5
KEGG_PATHWAY	hsa04510:Focal adhesion	17	7.906976744186046	8.359881752015017E-7	P02452, P05556, P60709, O75369, P56199, Q15746, P12111, P17655, P63261, P15153, P63000, P08123, P22105, P02751, P21333, Q9Y490	163	203	8865	4.554534739641572	2.1399016315604147E-4	3.057328183594063E-5	2.627391407776148E-5
INTERPRO	IPR043129:ATPase_NBD	9	4.186046511627907	1.0413436049369642E-6	P63267, P63261, P60709, P52790, P68133, P68032, P19367	214	75	20667	11.588971962616823	9.752635868709447E-4	1.626231596376559E-4	1.541188535306707E-4
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	8	3.7209302325581395	1.1364251337200179E-6	P14618, P05062, P52790, P09972, P04075, P19367	209	51	19416	14.57247396566282	0.0015034963472683183	2.1494669672075765E-4	2.0877753170913473E-4
GOTERM_CC_DIRECT	GO:0015629~actin cytoskeleton	15	6.976744186046512	1.2342484202383395E-6	P07910, P07305, P60709, O75369, Q15746, P68133, P68032, P35579, P63267, P63261, Q6PIF6, P04075, P06396, Q9ULV4, P21333	214	278	20666	5.210616553486183	4.8247500162057477E-4	2.5399533279641615E-5	2.1307025359903967E-5
UP_KW_MOLECULAR_FUNCTION	KW-0514~Muscle protein	9	4.186046511627907	1.9084798443865864E-6	P35749, P63267, P13805, P68133, P68032, P17661, Q9UKX2, Q5VST9, P19237	156	65	11859	10.525739644970415	1.0877753822979841E-4	1.0878335113003543E-4	8.969855268616956E-5
UP_SEQ_FEATURE	CROSSLNK:Isoglutamyl cysteine thioester (Cys-Gln)	5	2.3255813953488373	2.0606401194571837E-6	P0C0L5, P0C0L4, Q6YHK3	209	10	20502	49.047846889952154	0.0035380310235122447	3.938112228295951E-4	3.885451425243156E-4
