Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0001849~complement component C1q complex binding	4	14.814814814814813	3.6066836718779553E-7	P0C0L4	27	11	19208	258.69360269360266	4.36399280483446E-5	2.182043621486163E-5	2.091876529689214E-5
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	5	18.51851851851852	3.9671709709738324E-7	P0C0L4, P01024	27	46	19416	78.16425120772946	1.273381052322442E-4	4.244872938942001E-5	4.191977325995683E-5
GOTERM_CC_DIRECT	GO:0005615~extracellular space	13	48.148148148148145	1.603457560955161E-6	P15311, P60903, P0C0L4, P11142, O43707, P01008, P02647, Q06830, P07355, P01024	27	1986	20666	5.010219685949797	2.116341700655333E-4	6.647286489848356E-5	5.791196563125462E-5
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	7	25.925925925925924	2.0143292393479868E-6	P0C0L4, P01008, P02647, P01024	27	312	20666	17.172602089268754	2.6585638131149114E-4	6.647286489848356E-5	5.791196563125462E-5
KEGG_PATHWAY	hsa04610:Complement and coagulation cascades	6	22.22222222222222	3.148699682243043E-6	P0C0L4, P01008, P01024	25	88	8865	24.177272727272726	2.990822067377996E-4	2.991264698130891E-4	2.865316710841169E-4
UP_KW_PTM	KW-0007~Acetylation	18	66.66666666666666	5.58349884102547E-6	P60903, Q16822, Q02252, Q06830, O00483, Q01082, P15311, P11142, O43707, O75390, P61353, Q00325, P05062, P00966, Q16851, P46777, P07355, Q9Y490	26	3505	14268	2.818215735762098	7.816614687128354E-5	4.187624130769102E-5	4.187624130769102E-5
GOTERM_CC_DIRECT	GO:0005576~extracellular region	13	48.148148148148145	5.952369682870558E-6	A0A0B4J1V0, P60903, P0C0L4, P11142, O43707, P01008, P02647, P07355, P01024, Q9Y490	27	2248	20666	4.42628838803216	7.854065432569834E-4	1.5714255962778273E-4	1.3690450270602283E-4
UP_SEQ_FEATURE	DOMAIN:Alpha-macroglobulin-like TED	3	11.11111111111111	9.264354503698084E-6	P0C0L4, P01024	27	4	20502	569.4999999999999	0.0017956789350473956	3.5945695474348563E-4	3.48339729339048E-4
GOTERM_MF_DIRECT	GO:0003723~RNA binding	11	40.74074074074074	1.1577836858835502E-5	P15311, P11142, O43707, O75390, P61353, P00966, Q02252, Q06830, Q01082, P46777, P07355	27	1473	19208	5.312614719267809	0.0013999455305121478	4.6697275330636527E-4	4.476763585416394E-4
UP_KW_MOLECULAR_FUNCTION	KW-0095~Blood group antigen	4	14.814814814814813	1.4245816729057818E-5	P0C0L4	18	34	11859	77.50980392156863	3.276024452342208E-4	3.276537847683298E-4	3.276537847683298E-4
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) (complex) asparagine	5	18.51851851851852	1.8309056796171275E-5	P0C0L4, P01008	27	126	20502	30.13227513227513	0.003545688682900505	5.919928364095379E-4	5.736837796133666E-4
KEGG_PATHWAY	hsa05171:Coronavirus disease - COVID-19	7	25.925925925925924	3.1528004014002076E-5	P0C0L4, P61353, P46777, P01024	25	238	8865	10.429411764705884	0.0029907264388722155	0.0010002944147897133	9.581767552196202E-4
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	6	22.22222222222222	3.1588244677569895E-5	P0C0L4, O43707, P01024	25	141	8865	15.08936170212766	0.0029964323501342482	0.0010002944147897133	9.581767552196202E-4
BIOCARTA	h_lectinPathway:Lectin Induced Complement Pathway	4	14.814814814814813	4.671231303246392E-5	P0C0L4, P01024	11	13	1623	45.3986013986014	8.871609174939676E-4	7.014112322483439E-4	6.644948516036943E-4
KEGG_PATHWAY	hsa05133:Pertussis	5	18.51851851851852	5.1557205313459825E-5	P0C0L4, P01024	25	78	8865	22.730769230769234	0.0048860848323054595	0.001224483626194671	0.001172926420881211
UP_KW_DISEASE	KW-0772~Systemic lupus erythematosus	4	14.814814814814813	7.048461516926434E-5	P0C0L4	18	24	4820	44.62962962962963	9.159125870158435E-4	9.162999972004364E-4	9.162999972004364E-4
BIOCARTA	h_classicPathway:Classical Complement Pathway	4	14.814814814814813	7.383276128929936E-5	P0C0L4, P01024	11	15	1623	39.345454545454544	0.0014018906860810976	7.014112322483439E-4	6.644948516036943E-4
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	5	18.51851851851852	1.4706916723971616E-4	P0C0L4, P01024	25	102	8865	17.38235294117647	0.013875434698873201	0.002794314177554607	0.002676658843762834
UP_KW_PTM	KW-0765~Sulfation	4	14.814814814814813	1.5223998261442364E-4	P0C0L4	26	60	14268	36.58461538461539	0.0021292519323061754	7.611999130721182E-4	7.611999130721182E-4
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	6	22.22222222222222	1.765955852501734E-4	P15311, P11142, O43707, P61353, P46777, Q9Y490	27	431	20666	10.65532353699407	0.02304303476111169	0.003885102875503815	0.0033847487172949903
BIOCARTA	h_compPathway:Complement Pathway	4	14.814814814814813	1.8199804335410723E-4	P0C0L4, P01024	11	20	1623	29.50909090909091	0.0034523045787596685	0.0011526542745760125	0.0010919882601246433
UP_KW_BIOLOGICAL_PROCESS	KW-0395~Inflammatory response	5	18.51851851851852	2.040405833595116E-4	P0C0L4, P01024	19	194	11434	15.510037981551816	0.006711403535780591	0.0033666696254319416	0.0033666696254319416
KEGG_PATHWAY	hsa04936:Alcoholic liver disease	5	18.51851851851852	5.509899260850524E-4	P0C0L4, P01024	25	144	8865	12.3125	0.05101137694740099	0.00872400716301333	0.008356680545623295
UP_SEQ_FEATURE	CARBOHYD:O-linked (GalNAc...) threonine	4	14.814814814814813	6.926090868324329E-4	P0C0L4	27	138	20502	22.00966183574879	0.12577081819408265	0.01919516612078457	0.01860150118921391
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	16	59.25925925925925	8.552815775093795E-4	A0A0B4J1V0, P60903, Q01082, P15311, P0C0L4, P11142, O43707, Q00325, P01008, P02647, P07355, P01024, Q9Y490	27	5534	20666	2.2129596166459193	0.10680063970530795	0.01612816689017687	0.01405105448765409
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	5	18.51851851851852	8.558823994124929E-4	P15311, P11142, Q06830, Q01082, Q9Y490	27	321	19208	11.081112264912889	0.09841965261408248	0.025890442582227908	0.024820589582962294
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2); alternate	5	18.51851851851852	9.273190700240356E-4	P60903, P11142, Q06830, P46777, P07355	27	350	20502	10.847619047619046	0.16471589249266294	0.022487487448082863	0.021791998145564838
UP_KW_PTM	KW-0165~Cleavage on pair of basic residues	5	18.51851851851852	0.0017732214344250508	P0C0L4, P01024	26	303	14268	9.055597867479056	0.024540987128923497	0.006649580379093941	0.006649580379093941
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	9	33.33333333333333	0.0018033439082151695	P15311, O75390, P05062, P00966, Q06830, P01008, P02647, Q16851, P07355	27	1777	19208	3.6030763459013317	0.19619742925416295	0.0436409225788071	0.04183757867059193
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	5	18.51851851851852	0.0022901699155389874	P0C0L4, P01024	27	424	19416	8.480083857442347	0.520967882803965	0.18378613572200375	0.18149596580646474
GOTERM_CC_DIRECT	GO:1990665~AnxA2-p11 complex	2	7.4074074074074066	0.0025146881762856755	P60903, P07355	27	2	20666	765.4074074074074	0.28276870384126884	0.0374569159147859	0.03263291916818469
GOTERM_CC_DIRECT	GO:0030425~dendrite	5	18.51851851851852	0.0025538806305535843	P0C0L4, P11142	27	465	20666	8.230187176423735	0.2864790282894103	0.0374569159147859	0.03263291916818469
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	4	14.814814814814813	0.0033797333205026693	P15311, O43707, Q01082, Q9Y490	27	225	19208	12.64724279835391	0.3361110317360514	0.06815795529680384	0.06534151086305161
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	4	14.814814814814813	0.0034037222742500746	P15311, O43707, Q01082, Q9Y490	27	228	19416	12.61598440545809	0.665279199134144	0.2185189700068548	0.2157959921874547
UP_KW_BIOLOGICAL_PROCESS	KW-0399~Innate immunity	5	18.51851851851852	0.0039008119269811734	P0C0L4, P01024	19	428	11434	7.030250860796852	0.1210071520704964	0.042908931196792906	0.042908931196792906
GOTERM_MF_DIRECT	GO:0001786~phosphatidylserine binding	3	11.11111111111111	0.004248676918303308	P11142, P07355, Q9Y490	27	72	19208	29.641975308641975	0.4026099992506863	0.07344141530210004	0.07040664607474054
GOTERM_CC_DIRECT	GO:0045202~synapse	5	18.51851851851852	0.0046282932738303684	P0C0L4, P61353	27	549	20666	6.970923564730486	0.4579260686562253	0.05566327375280784	0.04849451879979472
GOTERM_CC_DIRECT	GO:1990904~ribonucleoprotein complex	4	14.814814814814813	0.0046386061460673205	P11142, O43707, P61353, P46777	27	271	20666	11.297526308596419	0.4586669217595387	0.05566327375280784	0.04849451879979472
GOTERM_BP_DIRECT	GO:0006116~NADH oxidation	2	7.4074074074074066	0.005346069730930925	Q16822, P05062	27	4	19416	359.55555555555554	0.821057716272098	0.2451554833755467	0.24210058638644333
GOTERM_BP_DIRECT	GO:1905686~positive regulation of plasma membrane repair	2	7.4074074074074066	0.005346069730930925	P60903, P07355	27	4	19416	359.55555555555554	0.821057716272098	0.2451554833755467	0.24210058638644333
GOTERM_BP_DIRECT	GO:0001765~membrane raft assembly	2	7.4074074074074066	0.006678287028655939	P60903, P07355	27	5	19416	287.6444444444444	0.8836230036460136	0.26796626702481957	0.2646271235104916
UP_SEQ_FEATURE	TOPO_DOM:Mitochondrial matrix	3	11.11111111111111	0.007092773014656673	P09669, Q00325, O00483	27	100	20502	22.779999999999998	0.7486480129118895	0.1528886627603772	0.1481601474172727
UP_KW_PTM	KW-0597~Phosphoprotein	22	81.48148148148148	0.007186942847923852	Q16822, Q02252, Q06830, O00483, Q01082, P15311, P0C0L4, P11142, O43707, Q00325, P05062, P00966, P01008, P02647, Q16851, P46777, P07355, P01024, Q9Y490	26	8416	14268	1.434520327581164	0.09604934626850126	0.021560828543771556	0.021560828543771556
GOTERM_CC_DIRECT	GO:0042470~melanosome	3	11.11111111111111	0.0075345239577075665	P11142, Q06830, P07355	27	104	20666	22.079059829059826	0.631503050970454	0.08287976353478323	0.07220585459469751
UP_SEQ_FEATURE	DOMAIN:Alpha-2-macroglobulin bait region	2	7.4074074074074066	0.008844770096834875	P0C0L4, P01024	27	7	20502	216.95238095238096	0.8215628335112202	0.17158853987859657	0.16628167782049566
GOTERM_CC_DIRECT	GO:0009986~cell surface	5	18.51851851851852	0.009042386427188857	P60903, P11142, P07355, P01024, Q9Y490	27	665	20666	5.75494291283765	0.6985117500665794	0.08765508849474939	0.07636617558254681
GOTERM_MF_DIRECT	GO:0048018~receptor ligand activity	3	11.11111111111111	0.009157095741041003	P11142, P02647, P01024	27	107	19208	19.946002076843197	0.6714653078935955	0.13850107308324516	0.13277788824509454
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	3	11.11111111111111	0.009296751810049178	P11142, P02647, P01024	27	116	20666	19.795019157088124	0.7085571056543705	0.08765508849474939	0.07636617558254681
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	9	33.33333333333333	0.009736325024939355	A0A0B4J1V0, P0C0L4, P01008, P02647, P07355, P01024	27	2179	17932	2.7431543521493036	0.1696405720250167	0.18499017547384775	0.18499017547384775
GOTERM_CC_DIRECT	GO:0030424~axon	4	14.814814814814813	0.010590983322358456	P0C0L4	27	366	20666	8.365108277676583	0.7547471690831971	0.09320065323675442	0.08119753880474817
GOTERM_BP_DIRECT	GO:0010756~positive regulation of plasminogen activation	2	7.4074074074074066	0.01066465259469305	P60903, P07355	27	8	19416	179.77777777777777	0.9679910187833962	0.38037260921071875	0.3756327636130774
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	4	14.814814814814813	0.011390735379300437	P0C0L4	27	376	20666	8.142631993695824	0.7795768308675235	0.09397356687922861	0.08187091053872189
INTERPRO	IPR013783:Ig-like_fold	6	22.22222222222222	0.01188885368600095	A0A0B4J1V0, P0C0L4, P01024	27	1123	20667	4.0896408429801125	0.8191872032048702	0.0850053038549068	0.07489977822180598
GOTERM_BP_DIRECT	GO:0043622~cortical microtubule organization	2	7.4074074074074066	0.011990019403798272	P15311, Q9Y490	27	9	19416	159.80246913580245	0.9791844694326232	0.38487962286192456	0.3800836151004052
GOTERM_CC_DIRECT	GO:0062023~collagen-containing extracellular matrix	4	14.814814814814813	0.01265475663012005	P60903, P01008, P02647, P07355	27	391	20666	7.830254807236904	0.8138285635245663	0.09826046324563803	0.08560570661551799
UP_SEQ_FEATURE	TOPO_DOM:Mitochondrial intermembrane	3	11.11111111111111	0.014446653586797779	P09669, Q00325, O00483	27	145	20502	15.710344827586207	0.9405780963458734	0.2547864359853427	0.24690644311981658
UP_KW_BIOLOGICAL_PROCESS	KW-0391~Immunity	6	22.22222222222222	0.014696212723871093	A0A0B4J1V0, P0C0L4, P01024	19	971	11434	3.7185755325491896	0.38649936027573106	0.12124375497193653	0.12124375497193653
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	3	11.11111111111111	0.017283222714360776	O75390, P05062, P00966	25	75	8865	14.184	0.8091486652548233	0.2345580225520391	0.22468189528669008
GOTERM_MF_DIRECT	GO:0044548~S100 protein binding	2	7.4074074074074066	0.018790906718122703	P15311, P07355	27	14	19208	101.62962962962962	0.8992722145913216	0.2526333014325386	0.2421939088113593
GOTERM_BP_DIRECT	GO:0072659~protein localization to plasma membrane	3	11.11111111111111	0.018817875477322638	P15311, P60903, Q01082	27	158	19416	13.654008438818567	0.9977528584692437	0.5324972733625286	0.525861793320628
GOTERM_BP_DIRECT	GO:0006900~vesicle budding from membrane	2	7.4074074074074066	0.019906440125702005	P60903, P07355	27	15	19416	95.88148148148147	0.9984264560010727	0.5324972733625286	0.525861793320628
GOTERM_CC_DIRECT	GO:0098797~plasma membrane protein complex	2	7.4074074074074066	0.019948025075530295	P60903, P07355	27	16	20666	95.67592592592592	0.9300347680980133	0.1462855172205555	0.12744571576033245
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO1); alternate	3	11.11111111111111	0.022149731140485584	P11142, P46777, P07355	27	182	20502	12.516483516483515	0.9870330527547698	0.3441254750941099	0.33348241916336424
GOTERM_CC_DIRECT	GO:0005912~adherens junction	3	11.11111111111111	0.022726447013427395	P15311, P07355, Q9Y490	27	186	20666	12.345280764635602	0.951901528346478	0.1578890003038114	0.13755481087074475
UP_SEQ_FEATURE	REPEAT:Spectrin 4	2	7.4074074074074066	0.027545255424773603	O43707, Q01082	27	22	20502	69.03030303030302	0.9955673492232888	0.3441254750941099	0.33348241916336424
UP_SEQ_FEATURE	REPEAT:Spectrin 3	2	7.4074074074074066	0.027545255424773603	O43707, Q01082	27	22	20502	69.03030303030302	0.9955673492232888	0.3441254750941099	0.33348241916336424
GOTERM_CC_DIRECT	GO:0005829~cytosol	13	48.148148148148145	0.02787886532377372	Q16822, Q06830, Q01082, P15311, P11142, P61353, P05062, P00966, P02647, Q16851, P46777, P07355, Q9Y490	27	5576	20666	1.7844864232956055	0.976061836004422	0.18400051113690655	0.1603034756116989
INTERPRO	IPR001589:Actinin_actin-bd_CS	2	7.4074074074074066	0.028553095214839168	O43707, Q01082	27	23	20667	66.56038647342994	0.9841172080068349	0.19273032057086237	0.16981832441908154
GOTERM_BP_DIRECT	GO:0045921~positive regulation of exocytosis	2	7.4074074074074066	0.029065186903426216	P60903, P07355	27	22	19416	65.37373737373737	0.9999227295459228	0.717686538153832	0.7087434037220085
INTERPRO	IPR002017:Spectrin_repeat	2	7.4074074074074066	0.02977657998031606	O43707, Q01082	27	24	20667	63.78703703703704	0.9867364191913643	0.19273032057086237	0.16981832441908154
GOTERM_CC_DIRECT	GO:0042995~cell projection	3	11.11111111111111	0.030488399546697298	P15311, O43707, Q01082	27	218	20666	10.533129459734964	0.9832120639778579	0.18600036782127874	0.16204577499581105
INTERPRO	IPR019747:FERM_CS	2	7.4074074074074066	0.03099858302887996	P15311, Q9Y490	27	25	20667	61.23555555555555	0.9889237963247571	0.19273032057086237	0.16981832441908154
GOTERM_CC_DIRECT	GO:0045277~respiratory chain complex IV	2	7.4074074074074066	0.031000061303546458	P09669, O00483	27	25	20666	61.23259259259259	0.9843420484851146	0.18600036782127874	0.16204577499581105
UP_SEQ_FEATURE	REPEAT:Spectrin 1	2	7.4074074074074066	0.032474466597108634	O43707, Q01082	27	26	20502	58.41025641025641	0.9983460879908123	0.3441254750941099	0.33348241916336424
UP_SEQ_FEATURE	REPEAT:Spectrin 2	2	7.4074074074074066	0.032474466597108634	O43707, Q01082	27	26	20502	58.41025641025641	0.9983460879908123	0.3441254750941099	0.33348241916336424
GOTERM_BP_DIRECT	GO:0006123~mitochondrial electron transport, cytochrome c to oxygen	2	7.4074074074074066	0.03296512123909893	P09669, O00483	27	25	19416	57.528888888888886	0.999978771152285	0.7558431369821969	0.7464245309138828
UP_SEQ_FEATURE	TRANSIT:Mitochondrion	4	14.814814814814813	0.03336840418015678	O75390, Q00325, Q16822, Q02252	27	562	20502	5.4045077105575325	0.9986176073944417	0.3441254750941099	0.33348241916336424
UP_SEQ_FEATURE	DOMAIN:Calponin-homology (CH) 1	2	7.4074074074074066	0.03370301044736128	O43707, Q01082	27	27	20502	56.24691358024691	0.9987074077584407	0.3441254750941099	0.33348241916336424
UP_SEQ_FEATURE	DOMAIN:Calponin-homology (CH) 2	2	7.4074074074074066	0.03370301044736128	O43707, Q01082	27	27	20502	56.24691358024691	0.9987074077584407	0.3441254750941099	0.33348241916336424
SMART	SM00150:SPEC	2	7.4074074074074066	0.03474941590963002	O43707, Q01082	14	29	10680	52.610837438423644	0.5070515993410631	0.09928404545608578	0.09928404545608578
INTERPRO	IPR018159:Spectrin/alpha-actinin	2	7.4074074074074066	0.037086432718987226	O43707, Q01082	27	30	20667	51.029629629629625	0.9955023594793384	0.22097332828396554	0.19470377177468293
UP_KW_CELLULAR_COMPONENT	KW-0966~Cell projection	6	22.22222222222222	0.0378157510095565	P15311, P0C0L4, Q9Y490	27	1313	17932	3.034949648811035	0.5192640274142015	0.21448029999474322	0.21448029999474322
UP_KW_DOMAIN	KW-0809~Transit peptide	4	14.814814814814813	0.038182691834649334	O75390, Q00325, Q16822, Q02252	20	582	14566	5.005498281786942	0.29557738133165334	0.343644226511844	0.343644226511844
GOTERM_BP_DIRECT	GO:0045087~innate immune response	4	14.814814814814813	0.03862190952828005	P0C0L4	27	564	19416	5.100078802206461	0.9999967711730637	0.7910957217902139	0.7812378311760058
KEGG_PATHWAY	hsa01200:Carbon metabolism	3	11.11111111111111	0.03884647964299201	O75390, P05062, Q02252	25	116	8865	9.170689655172414	0.9768093837288786	0.46130194576053013	0.4418787059390341
GOTERM_BP_DIRECT	GO:0071549~cellular response to dexamethasone stimulus	2	7.4074074074074066	0.039431562456833096	Q16822, P00966	27	30	19416	47.940740740740736	0.9999975362973271	0.7910957217902139	0.7812378311760058
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	13	48.148148148148145	0.04168767883545906	P60903, Q06830, Q01082, P15311, P11142, O43707, P61353, P05062, P00966, Q16851, P46777, P07355, Q9Y490	27	5887	20666	1.690215100441022	0.9963781246429994	0.2392510263600259	0.20843839417729532
UP_KW_CELLULAR_COMPONENT	KW-0770~Synapse	4	14.814814814814813	0.04343409124945655	P0C0L4	27	546	17932	4.865554198887532	0.5698864949223361	0.21448029999474322	0.21448029999474322
