Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR035686:CPSase_GATase1	2	18.181818181818183	0.001450957407941594	P31327	11	3	20667	1252.5454545454547	0.10837431864484248	0.014328204403423242	0.014328204403423242
INTERPRO	IPR002474:CarbamoylP_synth_ssu_N	2	18.181818181818183	0.001450957407941594	P31327	11	3	20667	1252.5454545454547	0.10837431864484248	0.014328204403423242	0.014328204403423242
INTERPRO	IPR006275:CarbamoylP_synth_lsu	2	18.181818181818183	0.001450957407941594	P31327	11	3	20667	1252.5454545454547	0.10837431864484248	0.014328204403423242	0.014328204403423242
INTERPRO	IPR006274:CarbamoylP_synth_ssu	2	18.181818181818183	0.001450957407941594	P31327	11	3	20667	1252.5454545454547	0.10837431864484248	0.014328204403423242	0.014328204403423242
UP_SEQ_FEATURE	DOMAIN:Carbamoyl-phosphate synthase small subunit N-terminal	2	18.181818181818183	0.0014626295787529948	P31327	11	3	20502	1242.5454545454545	0.08139091344915084	0.020580655943298373	0.020580655943298373
UP_SEQ_FEATURE	DOMAIN:ATP-grasp 2	2	18.181818181818183	0.0014626295787529948	P31327	11	3	20502	1242.5454545454545	0.08139091344915084	0.020580655943298373	0.020580655943298373
UP_SEQ_FEATURE	DOMAIN:ATP-grasp 1	2	18.181818181818183	0.0014626295787529948	P31327	11	3	20502	1242.5454545454545	0.08139091344915084	0.020580655943298373	0.020580655943298373
GOTERM_BP_DIRECT	GO:0055081~monoatomic anion homeostasis	2	18.181818181818183	0.0015444012741159495	P31327	11	3	19416	1176.7272727272727	0.1365605743491003	0.04189032544059324	0.03130750638191705
GOTERM_BP_DIRECT	GO:0019637~organophosphate metabolic process	2	18.181818181818183	0.0015444012741159495	P31327	11	3	19416	1176.7272727272727	0.1365605743491003	0.04189032544059324	0.03130750638191705
GOTERM_MF_DIRECT	GO:0004087~carbamoyl-phosphate synthase (ammonia) activity	2	18.181818181818183	0.0015611174811539343	P31327	11	3	19208	1164.121212121212	0.09090217740475715	0.047614083175195	0.03980849576942532
GOTERM_MF_DIRECT	GO:0004088~carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	2	18.181818181818183	0.0015611174811539343	P31327	11	3	19208	1164.121212121212	0.09090217740475715	0.047614083175195	0.03980849576942532
SMART	SM00851:MGS	2	18.181818181818183	0.0018716072189280829	P31327	6	4	10680	889.9999999999999	0.013027918381035897	0.004367083510832193	0.004367083510832193
INTERPRO	IPR011607:MGS-like_dom	2	18.181818181818183	0.001934188651946939	P31327	11	4	20667	939.4090909090909	0.1418263985037984	0.01528009035038082	0.01528009035038082
INTERPRO	IPR036914:MGS-like_dom_sf	2	18.181818181818183	0.001934188651946939	P31327	11	4	20667	939.4090909090909	0.1418263985037984	0.01528009035038082	0.01528009035038082
UP_SEQ_FEATURE	DOMAIN:MGS-like	2	18.181818181818183	0.0019497447406483643	P31327	11	4	20502	931.9090909090909	0.10702400708202442	0.020580655943298373	0.020580655943298373
GOTERM_BP_DIRECT	GO:0071400~cellular response to oleic acid	2	18.181818181818183	0.0020587244589194507	P31327	11	4	19416	882.5454545454546	0.17780724952783222	0.04189032544059324	0.03130750638191705
UP_SEQ_FEATURE	TRANSIT:Mitochondrion	4	36.36363636363637	0.0021290333734446595	P31327, P10809, P45954	11	562	20502	13.265609835004852	0.1162804989872811	0.020580655943298373	0.020580655943298373
GOTERM_BP_DIRECT	GO:0019240~citrulline biosynthetic process	2	18.181818181818183	0.0025728091875785696	P31327	11	5	19416	706.0363636363636	0.21708553741408498	0.04189032544059324	0.03130750638191705
INTERPRO	IPR017926:GATASE	2	18.181818181818183	0.002900019791140774	P31327	11	6	20667	626.2727272727274	0.20501688749958624	0.020827414863647378	0.020827414863647378
GOTERM_BP_DIRECT	GO:0006526~L-arginine biosynthetic process	2	18.181818181818183	0.0030866555587805546	P31327	11	6	19416	588.3636363636364	0.2544892798116859	0.04189032544059324	0.03130750638191705
GOTERM_BP_DIRECT	GO:0071242~cellular response to ammonium ion	2	18.181818181818183	0.0030866555587805546	P31327	11	6	19416	588.3636363636364	0.2544892798116859	0.04189032544059324	0.03130750638191705
UP_SEQ_FEATURE	DOMAIN:Glutamine amidotransferase type-1	2	18.181818181818183	0.0034098073024248173	P31327	11	7	20502	532.5194805194806	0.1797177320644443	0.028252689077234203	0.028252689077234203
GOTERM_BP_DIRECT	GO:0006207~'de novo' pyrimidine nucleobase biosynthetic process	2	18.181818181818183	0.0036002636701199333	P31327	11	7	19416	504.31168831168833	0.2901078490862964	0.04250637628029863	0.03176792332527582
GOTERM_CC_DIRECT	GO:0032991~protein-containing complex	4	36.36363636363637	0.00376104935179404	P31327, P14625, P10809	11	692	20666	10.859695218076721	0.16545675380266878	0.04173503364748474	0.03738763430920508
INTERPRO	IPR005479:CbamoylP_synth_lsu-like_ATP-bd	2	18.181818181818183	0.0038650096752783428	P31327	11	8	20667	469.70454545454544	0.26355988159190125	0.025444647028915756	0.025444647028915756
GOTERM_MF_DIRECT	GO:0072341~modified amino acid binding	2	18.181818181818183	0.004158106366488004	P31327	11	8	19208	436.54545454545456	0.22444260992278742	0.08454816278525608	0.07068780823029606
GOTERM_CC_DIRECT	GO:0097524~sperm plasma membrane	2	18.181818181818183	0.00434739933827966	P14625, P10809	11	9	20666	417.49494949494954	0.18871030729590488	0.04173503364748474	0.03738763430920508
GOTERM_BP_DIRECT	GO:0046209~nitric oxide metabolic process	2	18.181818181818183	0.004626765507506059	P31327	11	9	19416	392.24242424242425	0.3563258769880161	0.04250637628029863	0.03176792332527582
UP_KW_BIOLOGICAL_PROCESS	KW-0835~Urea cycle	2	18.181818181818183	0.004714501809911498	P31327	7	9	11434	362.984126984127	0.04163910146032035	0.04243051628920348	0.04243051628920348
GOTERM_BP_DIRECT	GO:0007494~midgut development	2	18.181818181818183	0.00513965942942856	P31327	11	10	19416	353.0181818181818	0.3870835973673188	0.04250637628029863	0.03176792332527582
GOTERM_BP_DIRECT	GO:0050667~homocysteine metabolic process	2	18.181818181818183	0.00513965942942856	P31327	11	10	19416	353.0181818181818	0.3870835973673188	0.04250637628029863	0.03176792332527582
GOTERM_BP_DIRECT	GO:0006412~translation	3	27.27272727272727	0.005369226477511406	P84098, Q5VTE0, P46778	11	219	19416	24.179327521793276	0.40037498548258377	0.04250637628029863	0.03176792332527582
GOTERM_MF_DIRECT	GO:0016595~glutamate binding	2	18.181818181818183	0.005713380012310534	P31327	11	11	19208	317.4876033057851	0.29497047099722185	0.08712904518773565	0.0728455951569593
GOTERM_BP_DIRECT	GO:0014075~response to amine	2	18.181818181818183	0.006164733770807359	P31327	11	12	19416	294.1818181818182	0.44426423970388984	0.0430325579212148	0.03216117486743422
INTERPRO	IPR016185:PreATP-grasp_dom_sf	2	18.181818181818183	0.006273808167345042	P31327	11	13	20667	289.0489510489511	0.3917638848895699	0.0355760084188852	0.0355760084188852
GOTERM_BP_DIRECT	GO:0060416~response to growth hormone	2	18.181818181818183	0.006676914386435099	P31327	11	13	19416	271.5524475524476	0.47082386627537653	0.0430325579212148	0.03216117486743422
INTERPRO	IPR011761:ATP-grasp	2	18.181818181818183	0.006754938307383266	P31327	11	14	20667	268.4025974025974	0.4145945747748331	0.0355760084188852	0.0355760084188852
INTERPRO	IPR029062:Class_I_gatase-like	2	18.181818181818183	0.006754938307383266	P31327	11	14	20667	268.4025974025974	0.4145945747748331	0.0355760084188852	0.0355760084188852
GOTERM_BP_DIRECT	GO:0000050~urea cycle	2	18.181818181818183	0.007188857429001738	P31327	11	14	19416	252.15584415584416	0.49611543188594565	0.0430325579212148	0.03216117486743422
GOTERM_MF_DIRECT	GO:0030955~potassium ion binding	2	18.181818181818183	0.0072664672378254126	P31327	11	14	19208	249.45454545454547	0.3590942014088362	0.08865090030147003	0.0741179658258192
GOTERM_BP_DIRECT	GO:0071377~cellular response to glucagon stimulus	2	18.181818181818183	0.007700562996427912	P31327	11	15	19416	235.34545454545454	0.5201994180077264	0.0430325579212148	0.03216117486743422
GOTERM_BP_DIRECT	GO:0070365~hepatocyte differentiation	2	18.181818181818183	0.007700562996427912	P31327	11	15	19416	235.34545454545454	0.5201994180077264	0.0430325579212148	0.03216117486743422
UP_SEQ_FEATURE	DOMAIN:ATP-grasp	2	18.181818181818183	0.007778468185435308	P31327	11	16	20502	232.97727272727272	0.36422778958616364	0.05012790608391643	0.05012790608391643
UP_SEQ_FEATURE	CARBOHYD:O-linked (GlcNAc) serine; alternate	2	18.181818181818183	0.007778468185435308	P31327	11	16	20502	232.97727272727272	0.36422778958616364	0.05012790608391643	0.05012790608391643
INTERPRO	IPR013815:ATP_grasp_subdomain_1	2	18.181818181818183	0.008197071075091314	P31327	11	17	20667	221.03743315508024	0.4780780855541912	0.04047303843326336	0.04047303843326336
UP_KW_PTM	KW-0597~Phosphoprotein	10	90.9090909090909	0.008628221478986932	P00450, P84098, P31327, Q5VTE0, P14625, Q15582, P37802, P10809, P45954	10	8416	14268	1.695342205323194	0.07502719398926394	0.045512656952817074	0.045512656952817074
UP_KW_PTM	KW-0007~Acetylation	7	63.63636363636363	0.009102531390563415	P31327, Q5VTE0, P14625, P37802, P10809, P45954	10	3505	14268	2.849529243937232	0.07900245934116679	0.045512656952817074	0.045512656952817074
GOTERM_BP_DIRECT	GO:0071548~response to dexamethasone	2	18.181818181818183	0.010255532138407413	P31327	11	20	19416	176.5090909090909	0.624428281728762	0.05356033925400807	0.040029306179311296
GOTERM_BP_DIRECT	GO:0019433~triglyceride catabolic process	2	18.181818181818183	0.011275860895580646	P31327	11	22	19416	160.46280991735537	0.6594835902338125	0.05356033925400807	0.040029306179311296
GOTERM_BP_DIRECT	GO:0043200~response to amino acid	2	18.181818181818183	0.011275860895580646	P31327	11	22	19416	160.46280991735537	0.6594835902338125	0.05356033925400807	0.040029306179311296
GOTERM_BP_DIRECT	GO:0006541~glutamine metabolic process	2	18.181818181818183	0.013313678881735949	P31327	11	26	19416	135.7762237762238	0.7200920683537071	0.05968825118016563	0.04460911403991325
GOTERM_BP_DIRECT	GO:0032094~response to food	2	18.181818181818183	0.013822542378564671	P31327	11	27	19416	130.74747474747474	0.7334788058123336	0.05968825118016563	0.04460911403991325
UP_SEQ_FEATURE	CARBOHYD:O-linked (GlcNAc) threonine	2	18.181818181818183	0.015021281755204957	P31327	11	31	20502	120.24633431085043	0.5843219120844516	0.08712343418018875	0.08712343418018875
GOTERM_BP_DIRECT	GO:0010043~response to zinc ion	2	18.181818181818183	0.01534771603223005	P31327	11	30	19416	117.67272727272727	0.7699221563511558	0.06339274013312411	0.04737773209949276
GOTERM_BP_DIRECT	GO:0044344~cellular response to fibroblast growth factor stimulus	2	18.181818181818183	0.01687076647445009	P31327	11	33	19416	106.97520661157026	0.8013868674047704	0.06678011729469827	0.04990935082024818
GOTERM_MF_DIRECT	GO:0036094~small molecule binding	2	18.181818181818183	0.01705208881640845	P31327	11	33	19208	105.82920110192838	0.6497640268358756	0.17336290296681925	0.14494275493947184
GOTERM_CC_DIRECT	GO:0005576~extracellular region	5	45.45454545454545	0.017100047831880072	P00450, P31327, P14625, Q15582, P37802	11	2248	20666	4.178663862827563	0.5630345809088872	0.13680038265504058	0.12255034279514052
GOTERM_BP_DIRECT	GO:0042594~response to starvation	2	18.181818181818183	0.02142720479814022	P31327	11	42	19416	84.05194805194806	0.8722537649318496	0.08142337823293283	0.06085326162671822
GOTERM_MF_DIRECT	GO:0140662~ATP-dependent protein folding chaperone	2	18.181818181818183	0.02216746823044712	P14625, P10809	11	43	19208	81.21775898520085	0.7452387380926752	0.19317365172246773	0.16150583996468615
GOTERM_BP_DIRECT	GO:0042311~vasodilation	2	18.181818181818183	0.02395033876890169	P31327	11	47	19416	75.11025145067698	0.900038692031981	0.08751085319406386	0.06540284817661615
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	3	27.27272727272727	0.024253534064177077	P31327, P10809	11	513	20666	10.986709197235513	0.6922660756989047	0.1464672709221654	0.13121026353443985
GOTERM_CC_DIRECT	GO:0042645~mitochondrial nucleoid	2	18.181818181818183	0.024411211820360903	P31327	11	51	20666	73.67557932263814	0.6946440204777875	0.1464672709221654	0.13121026353443985
UP_KW_CELLULAR_COMPONENT	KW-0496~Mitochondrion	4	36.36363636363637	0.026762845647835723	P31327, P10809, P45954	10	1378	17932	5.20522496371553	0.2375931279079928	0.2676284564783572	0.2676284564783572
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	2	18.181818181818183	0.02819136863818507	P84098, P46778	11	59	20666	63.68567026194145	0.7465594526252352	0.15035396607032037	0.134692094604662
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	2	18.181818181818183	0.028979049140300906	P31327	11	57	19416	61.933014354066984	0.9388048452034892	0.1019633210492069	0.07620416625782832
GOTERM_MF_DIRECT	GO:0016874~ligase activity	2	18.181818181818183	0.029795622159877744	P31327	11	58	19208	60.21316614420063	0.8420000217059168	0.22473807991664088	0.187895771733585
UP_SEQ_FEATURE	CARBOHYD:O-linked (GlcNAc) serine	2	18.181818181818183	0.03457617103932331	P31327	11	72	20502	51.77272727272727	0.8700893325179304	0.1823107200255229	0.1823107200255229
GOTERM_MF_DIRECT	GO:0003723~RNA binding	4	36.36363636363637	0.03589853084936612	P84098, P14625, P10809, P46778	11	1473	19208	4.7418379312473	0.8924804533678904	0.22473807991664088	0.187895771733585
UP_KW_MOLECULAR_FUNCTION	KW-0021~Allosteric enzyme	2	18.181818181818183	0.03716950399016889	P31327	9	56	11859	47.05952380952381	0.34075292597273565	0.4088645438918578	0.3716950399016889
GOTERM_MF_DIRECT	GO:0004175~endopeptidase activity	2	18.181818181818183	0.03837608615519905	P31327	11	75	19208	46.56484848484849	0.908098933888441	0.22473807991664088	0.187895771733585
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	2	18.181818181818183	0.03996022718619542	P31327	11	79	19416	44.68584579976986	0.9792280904948287	0.13557934223887733	0.1013277189364241
GOTERM_MF_DIRECT	GO:0005524~ATP binding	4	36.36363636363637	0.04052653900136147	P31327, P14625, P10809	11	1544	19208	4.52378709373528	0.9198301692497479	0.22473807991664088	0.187895771733585
GOTERM_CC_DIRECT	GO:0022626~cytosolic ribosome	2	18.181818181818183	0.04550369476985804	P84098, P46778	11	96	20666	39.140151515151516	0.8930541152583392	0.2184177348953186	0.19566588751038957
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	2	18.181818181818183	0.046396445474855406	P84098, P46778	11	92	19416	38.37154150197629	0.9890365607202183	0.15198835586590564	0.11359129754188736
UP_KW_LIGAND	KW-0547~Nucleotide-binding	5	45.45454545454545	0.048859406496345965	P31327, Q5VTE0, P14625, P10809	7	1873	6946	2.648920753565708	0.33018057547875135	0.3908752519707677	0.3908752519707677
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	2	18.181818181818183	0.05230307389975146	P31327, P45954	11	104	19416	33.94405594405595	0.9939242508139778	0.16562640068254628	0.12378394156274512
GOTERM_MF_DIRECT	GO:0051087~protein-folding chaperone binding	2	18.181818181818183	0.0538471782488092	P00450, P10809	11	106	19208	32.946826758147516	0.9658304999743613	0.2586509623178555	0.21624916521656767
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	3	27.27272727272727	0.05512233623167412	P31327, P14625	11	746	19208	7.022178893492566	0.9685289998736987	0.2586509623178555	0.21624916521656767
UP_KW_BIOLOGICAL_PROCESS	KW-0346~Stress response	2	18.181818181818183	0.05786328960501043	P14625, P10809	7	113	11434	28.910240202275602	0.41517579673535876	0.2603848032225469	0.2603848032225469
GOTERM_CC_DIRECT	GO:0005615~extracellular space	4	36.36363636363637	0.06359132924695297	P00450, Q5VTE0, Q15582, P10809	11	1986	20666	3.783942140437609	0.9573085929709055	0.2774894367139766	0.24858428705627073
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	2	18.181818181818183	0.06518057559313835	P14625, P10809	11	129	19208	27.07258632840028	0.983617076500078	0.2670602308154326	0.22327986510798467
GOTERM_MF_DIRECT	GO:0005543~phospholipid binding	2	18.181818181818183	0.06567054856117197	P31327	11	130	19208	26.864335664335663	0.9841327246401425	0.2670602308154326	0.22327986510798467
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	2	18.181818181818183	0.0722364524804276	P31327	11	145	19416	24.346081504702195	0.9991936121892705	0.2213697737303426	0.16544477826162451
GOTERM_BP_DIRECT	GO:0006457~protein folding	2	18.181818181818183	0.08563180113615254	P14625, P10809	11	173	19416	20.405675249605885	0.9997974623573194	0.25421940962295286	0.18999555877083846
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	2	18.181818181818183	0.09369662903667121	P84098, P46778	11	188	19208	18.576402321083172	0.9975243495995938	0.357218398202309	0.2986580050543895
