Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR009072:Histone-fold	18	36.734693877551024	1.0238829279928957E-25	P62805, Q71DI3, Q99878	49	136	20667	55.82322929171669	1.6382126847886332E-23	3.2764253695772663E-24	2.866872198380108E-24
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	22	44.89795918367347	1.8060842580440183E-25	P02671, P63261, P62805, Q71DI3, P60709, Q99878, P21796	40	193	8865	25.26295336787565	1.7699625728831378E-23	1.7699625728831378E-23	1.571293304498296E-23
UP_KW_PTM	KW-0379~Hydroxylation	21	42.857142857142854	3.9515207077468443E-25	P06733, P02671, P62805, Q71DI3, P04075, Q99878	47	211	14268	30.213572653020066	6.322433132394951E-24	3.358792601584818E-24	1.975760353873422E-24
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	18	36.734693877551024	9.172173150613239E-25	P07305, P62805, Q71DI3	49	145	19416	49.1890218156228	4.5035370169511005E-22	1.1258842542377751E-22	1.1098329512242018E-22
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2); alternate	20	40.816326530612244	1.1421166611752375E-21	P06733, P62805, P08670, P04075, P05783, P53999, P21333	49	350	20502	23.909037900874637	3.7575638152665314E-19	6.262606358777552E-20	5.653477472817426E-20
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	18	36.734693877551024	3.7096412920369426E-21	P62805, Q71DI3, Q99878	40	141	8865	28.292553191489365	3.6354484661962035E-19	1.8177242330981018E-19	1.61369396203607E-19
GOTERM_BP_DIRECT	GO:0006325~chromatin organization	17	34.69387755102041	2.605437562734274E-19	P62805, Q71DI3	49	239	19416	28.1847835368457	1.2792698433025287E-16	2.5585396866050573E-17	2.5220635607267774E-17
KEGG_PATHWAY	hsa05034:Alcoholism	18	36.734693877551024	5.676612963424423E-19	P62805, Q71DI3, Q99878	40	188	8865	21.21941489361702	5.563080704155935E-17	1.8543602347186448E-17	1.6462177593930826E-17
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	19	38.775510204081634	8.240987220645412E-19	P62805, Q71DI3, Q03135, Q99878	49	387	19208	19.24547803617571	1.3515219041858477E-16	6.757609520929238E-17	6.30435522379374E-17
GOTERM_CC_DIRECT	GO:0000781~chromosome, telomeric region	14	28.57142857142857	9.93722775613468E-17	P62805	49	174	20666	33.93431855500821	1.9761969838327786E-14	4.4220663514799326E-15	3.825832686111852E-15
UP_KW_PTM	KW-0007~Acetylation	39	79.59183673469387	1.6308941070472244E-16	P06733, P07305, P31327, P62805, P60709, P04406, Q02252, Q03135, P11177, P53999, P35579, P15311, P63261, P08670, Q71DI3, P40429, P04075, P05783, P20962, Q99878, P21796, P21333	47	3505	14268	3.377861413785777	1.7763568394002505E-15	9.241733273267606E-16	5.436313690157415E-16
GOTERM_CC_DIRECT	GO:0032991~protein-containing complex	20	40.816326530612244	3.251415361283034E-16	P15311, P31327, P62805, P60709, Q03135, P35579	49	692	20666	12.189453816208564	5.928590951498336E-14	1.15750386861676E-14	1.0014359312751745E-14
GOTERM_MF_DIRECT	GO:0003723~RNA binding	25	51.02040816326531	7.587799139174382E-15	P15311, P06733, P07305, P62805, P08670, P40429, Q02252, P04075, P05783, P53999, P35579, P21333	49	1473	19208	6.653088934147998	1.2381207170619746E-12	4.1479968627486623E-13	3.869777560978935E-13
UP_KW_CELLULAR_COMPONENT	KW-0158~Chromosome	19	38.775510204081634	9.788595962754884E-15	P07305, P62805, Q71DI3, Q99878	48	632	17932	11.231144514767934	2.0516921495072893E-13	1.0278025760892628E-13	9.788595962754885E-14
UP_KW_PTM	KW-0488~Methylation	24	48.97959183673469	1.2711508873255228E-14	P63261, P62805, Q71DI3, P60709, P04406, P05783, Q99878, P35579	47	1057	14268	6.892892369009037	2.0250467969162855E-13	5.402391271133472E-14	3.177877218313807E-14
UP_KW_PTM	KW-1017~Isopeptide bond	29	59.183673469387756	4.8509515933906304E-14	P06733, P02671, P62805, P60709, P04406, Q03135, P53999, P63261, P08670, P04075, P05783, Q99878, P02751, P21796, P21333	47	1881	14268	4.680308120397706	7.762679388179095E-13	1.6493235417528144E-13	9.701903186781261E-14
GOTERM_CC_DIRECT	GO:0005576~extracellular region	27	55.10204081632652	1.936575205315498E-13	P02671, P00738, P31327, P62805, Q71DI3, P02647, P01876, P04075, P02774, P02751, P21333	49	2248	20666	5.065563947999128	3.446487539804366E-11	5.7451731091026444E-12	4.970543026976445E-12
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	14	28.57142857142857	1.770225421054848E-12	P62805	40	205	8865	15.135365853658536	1.7348456005095159E-10	4.337052281584377E-11	3.850240290794294E-11
UP_KW_PTM	KW-0832~Ubl conjugation	30	61.224489795918366	8.128242216236475E-11	P06733, P62805, P60709, P04406, Q03135, P53999, P35579, P08670, Q71DI3, P04075, P05783, Q99878, P21796, P21333	47	2740	14268	3.3238080447274427	1.3005188037595872E-9	2.3030019612670014E-10	1.3547070360394126E-10
GOTERM_MF_DIRECT	GO:0003677~DNA binding	19	38.775510204081634	1.5952145380654784E-9	P62805, Q71DI3, P53999, Q99878	49	1355	19208	5.496678966789668	2.6161514665723473E-7	6.540379606068461E-8	6.101695608100455E-8
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	9	18.367346938775512	4.617039553071302E-9	P02671, P00738, P63261, P60709, P02647, P01876, P02774, P02751	49	168	20666	22.59402332361516	8.218327002262882E-7	1.1740472006381311E-7	1.0157487016756865E-7
GOTERM_CC_DIRECT	GO:0005634~nucleus	33	67.3469387755102	1.302022705259351E-7	P06733, P07305, P62805, P60709, P04406, P11177, Q9C002, P53999, P35579, P63261, Q71DI3, P40429, P04075, P20962, Q99878, P21796, P21333	49	6138	20666	2.2675005486065394	2.3175737099978555E-5	2.897000519202056E-6	2.506393707624251E-6
UP_SEQ_FEATURE	MOTIF:[IL]-x-C-x-x-[DE] motif	4	8.16326530612245	2.396928480885634E-7	P15311, P08670, P04406	49	6	20502	278.93877551020404	7.885584719835581E-5	1.126556386016248E-5	1.0169825126043333E-5
UP_KW_PTM	KW-0558~Oxidation	6	12.244897959183673	2.446250331984629E-7	P63261, P60709, P04406, P02647, P02751	47	43	14268	42.35922810489856	3.913993350757039E-6	5.940893663391242E-7	3.494643331406613E-7
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	21	42.857142857142854	1.868287648137576E-6	P06733, P07305, P62805, Q71DI3, P53999, Q99878	40	2102	11859	2.9619291151284495	4.483794019094489E-5	4.483890355530182E-5	4.483890355530182E-5
UP_SEQ_FEATURE	CARBOHYD:O-linked (GlcNAc) serine; alternate	4	8.16326530612245	6.601774986053847E-6	P31327, P08670, P05783	49	16	20502	104.60204081632652	0.002169634073966864	2.7149799630146444E-4	2.4509089635724906E-4
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	5	10.204081632653061	6.964138873689445E-6	P02671, P63261, P60709, P35579, P21333	49	50	19416	39.624489795918365	0.003413564589190954	5.698986978302529E-4	5.617738691442819E-4
UP_SEQ_FEATURE	MUTAGEN:C->A: Abolishes S-palmitoylation.	3	6.122448979591836	1.607825500872651E-5	Q71DI3	49	3	20502	418.4081632653061	0.00527582212958011	5.877495442078914E-4	5.305824152879748E-4
UP_KW_DISEASE	KW-0991~Intellectual disability	16	32.6530612244898	1.775104251867328E-5	P63261, P62805, P60709	31	783	4820	3.177192765624356	2.6623255487623343E-4	2.662656377800992E-4	2.662656377800992E-4
UP_KW_PTM	KW-0597~Phosphoprotein	41	83.6734693877551	3.682856949351654E-5	P06733, P07305, P02671, P31327, P62805, P04406, Q02252, Q03135, P11177, P53999, P35579, P15311, Q15084, P08670, Q71DI3, P02647, P40429, P04075, P05783, P20962, Q99878, P02751, P21796, P21333	47	8416	14268	1.47891554081385	5.890943786420744E-4	7.826071017372264E-5	4.6035711866895674E-5
GOTERM_BP_DIRECT	GO:0071346~cellular response to type II interferon	5	10.204081632653061	4.100122776760968E-5	P63261, P08670, P04406, P40429	49	78	19416	25.400313971742545	0.019930719624376758	0.0028759432619851933	0.0028349420342175836
GOTERM_CC_DIRECT	GO:0015629~actin cytoskeleton	7	14.285714285714285	4.2875839624382396E-5	P15311, P07305, P63261, P60709, P04075, P35579, P21333	49	278	20666	10.61973278520041	0.007603012827917532	7.671643777422975E-4	6.637264841141225E-4
GOTERM_CC_DIRECT	GO:0016020~membrane	27	55.10204081632652	4.309912234507289E-5	P06733, P62805, P60709, P04406, Q03135, Q9C002, P35579, P15311, P63261, P40429, P04075, P21796, P21333	49	5475	20666	2.079888174447861	0.007642455887338584	7.671643777422975E-4	6.637264841141225E-4
GOTERM_CC_DIRECT	GO:0097452~GAIT complex	3	6.122448979591836	5.2591136204694955E-5	P04406, P40429	49	5	20666	253.0530612244898	0.009317786282210472	8.510202040396094E-4	7.362759068657294E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0324~Glycolysis	4	8.16326530612245	5.544037724388342E-5	P06733, P04406, P04075	25	36	11434	50.81777777777778	0.0016065236665195881	0.0016077709400726193	0.0015523305628287359
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	8	16.3265306122449	5.751646223530121E-5	P15311, P63261, P08670, P60709, P40429, Q03135, P35579, P21333	49	431	20666	7.828400965954827	0.010185992498323637	8.531608564903014E-4	7.381279320196989E-4
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	22	44.89795918367347	9.689228981731124E-5	P07305, P62805, Q71DI3, P60709, Q02252, P11177, P53999	49	4000	20666	2.3196530612244897	0.0170997737110542	0.001326679045190877	0.0011478009716819947
UP_KW_PTM	KW-0013~ADP-ribosylation	6	12.244897959183673	1.0921392680804521E-4	P07305, Q71DI3, P04406	47	148	14268	12.307073030477286	0.0017459922363478597	2.0629297285964095E-4	1.2134880756449469E-4
UP_KW_CELLULAR_COMPONENT	KW-0539~Nucleus	29	59.183673469387756	1.317584653627653E-4	P06733, P07305, P31327, P62805, P08670, Q71DI3, P60709, P04406, P05783, Q9C002, P53999, Q99878	48	5854	17932	1.8506861405306914	0.002763285151439754	9.223092575393571E-4	8.783897690851021E-4
KEGG_PATHWAY	hsa01200:Carbon metabolism	6	12.244897959183673	1.419941837427556E-4	P06733, P31327, P04406, Q02252, P04075, P11177	40	116	8865	11.463362068965516	0.01382003234229967	0.0027830860013580098	0.002470698797123947
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	4	8.16326530612245	2.716823615750139E-4	P06733, P04406, P04075	49	51	19416	31.07803121248499	0.12489741849602487	0.016674504941666477	0.01643678287528834
GOTERM_CC_DIRECT	GO:0005903~brush border	4	8.16326530612245	3.317104352219813E-4	P15311, P60709, P35579, P21333	49	58	20666	29.086558761435608	0.057344373623441025	0.0042174612478223334	0.0036488147874417943
UP_SEQ_FEATURE	DOMAIN:Histone H2A/H2B/H3	4	8.16326530612245	5.424257905557715E-4	Q71DI3, Q99878	49	68	20502	24.61224489795918	0.16348138280021118	0.01653163780864805	0.014923697353095655
UP_SEQ_FEATURE	LIPID:N6-decanoyllysine	3	6.122448979591836	5.527295315961353E-4	Q71DI3	49	15	20502	83.68163265306123	0.16631387035190004	0.01653163780864805	0.014923697353095655
INTERPRO	IPR007125:Histone_H2A/H2B/H3	4	8.16326530612245	7.060078331969385E-4	Q71DI3, Q99878	49	75	20667	22.49469387755102	0.1068503650905811	0.018826875551918358	0.016473516107928562
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO1); alternate	5	10.204081632653061	8.618734754238651E-4	P08670, P04075, P05783, P53999, P21333	49	182	20502	11.494729760035883	0.24699140622336568	0.023629697784537634	0.02133136851674066
UP_KW_BIOLOGICAL_PROCESS	KW-0011~Acute phase	3	6.122448979591836	8.653980681455708E-4	P00738, P02751	25	21	11434	65.33714285714285	0.024794839891670972	0.010952494731639761	0.010574822499514254
GOTERM_CC_DIRECT	GO:0071682~endocytic vesicle lumen	3	6.122448979591836	9.772500296772457E-4	P00738, P02647	49	20	20666	63.26326530612245	0.15973298047122741	0.011596700352169984	0.01003310030468639
INTERPRO	IPR000164:Histone_H3/CENP-A	3	6.122448979591836	0.0010784169238321187	Q71DI3	49	21	20667	60.25364431486881	0.1585593640905253	0.024649529687591286	0.021568338476642374
GOTERM_BP_DIRECT	GO:0098974~postsynaptic actin cytoskeleton organization	3	6.122448979591836	0.0011052339755765691	P15311, P63261, P60709	49	20	19416	59.43673469387755	0.4189799375036991	0.060296653556455054	0.059437027131006605
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	13	26.53061224489796	0.0011245797141379475	P15311, P63261, P08670, P60709, P04406, P02647, P04075, Q03135, P53999, P35579, P21796, P02751	49	1777	19208	2.867754642656162	0.16850904193592586	0.03688621462372468	0.034412139252621196
UP_KW_BIOLOGICAL_PROCESS	KW-0133~Cell shape	3	6.122448979591836	0.0011330166963765271	P15311, P35579, P02751	25	24	11434	57.169999999999995	0.032341566864676374	0.010952494731639761	0.010574822499514254
UP_KW_PTM	KW-0702~S-nitrosylation	4	8.16326530612245	0.0012450073065091974	P15311, P08670, P04406	47	66	14268	18.39845261121857	0.019735188057655395	0.0021165124210656356	0.0012450073065091974
GOTERM_CC_DIRECT	GO:0030863~cortical cytoskeleton	3	6.122448979591836	0.001295517085536351	P15311, P60709, P21333	49	23	20666	55.01153504880213	0.2060633007698034	0.014412627576591903	0.012469351948287377
GOTERM_CC_DIRECT	GO:0005615~extracellular space	13	26.53061224489796	0.0015668613204418687	P15311, P06733, P02671, P00738, P63261, Q15084, P60709, P02647, P01876, P04075, P02774, P02751	49	1986	20666	2.760733296339684	0.24355090894718556	0.01640595970815604	0.014193920196943986
GOTERM_CC_DIRECT	GO:0005884~actin filament	4	8.16326530612245	0.0018166277698084994	P15311, P63261, P60709, P21333	49	104	20666	16.221350078492932	0.27649933326224807	0.017964430168106272	0.015542259808361606
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	6	12.244897959183673	0.001871743906814932	P15311, P63261, P60709, Q03135, P02751, P21333	40	204	8865	6.518382352941176	0.16773367333490374	0.03057181714464389	0.027140286648816514
UP_KW_DISEASE	KW-0225~Disease variant	31	63.26530612244898	0.0019265485662970027	P02671, P31327, P62805, P60709, Q02252, Q03135, P11177, P35579, P00738, P63261, P08670, P02647, P04075, P05783, P02751, P21333	31	3916	4820	1.2308478038815118	0.02851174638860432	0.01444911424722752	0.01444911424722752
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	7	14.285714285714285	0.0020026639247398776	P15311, P63261, P08670, P60709, P04406, P05783	49	572	20666	5.161338661338661	0.3001096540661593	0.01876179887387885	0.016232118126839005
SMART	SM00428:H3	3	6.122448979591836	0.002352903085822967	Q71DI3	38	21	10680	40.15037593984962	0.06603338905697886	0.022744729829622015	0.019607525715191393
UP_SEQ_FEATURE	CARBOHYD:O-linked (GlcNAc) threonine	3	6.122448979591836	0.0023900449646014955	P31327, P08670	49	31	20502	40.49111257406188	0.5449126812461438	0.05129222468920257	0.04630331529693971
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	4	8.16326530612245	0.0031048811083031094	P06733, P04406, P04075, P11177	40	67	8865	13.23134328358209	0.26269357715614006	0.040120669235098834	0.035617328810751005
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) (complex) asparagine	4	8.16326530612245	0.0032040211435390145	P00738, P01876, P02751	49	126	20502	13.28279883381924	0.652091334166335	0.05129222468920257	0.04630331529693971
KEGG_PATHWAY	hsa04820:Cytoskeleton in muscle cells	6	12.244897959183673	0.003275156672252966	P06733, P63261, P08670, P60709, P35579, P02751	40	232	8865	5.731681034482758	0.2749336493993755	0.040120669235098834	0.035617328810751005
GOTERM_MF_DIRECT	GO:0097718~disordered domain specific binding	3	6.122448979591836	0.003851664885495305	P15311, P04406	49	37	19208	31.783783783783782	0.468946585435847	0.10527884020353834	0.09821745458013027
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	5	10.204081632653061	0.004065620024537987	P63261, Q03135, P35579, P02751, P21333	49	264	19416	7.504638218923934	0.8647037417263846	0.18910931346317458	0.18641325400443282
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	4	8.16326530612245	0.004271827691554062	P06733, P31327, P04406, P04075	40	75	8865	11.82	0.34264813819321227	0.04249030886023507	0.03772098847796379
GOTERM_BP_DIRECT	GO:0006953~acute-phase response	3	6.122448979591836	0.004396677990477012	P00738, P02751	49	40	19416	29.718367346938773	0.8850810929473295	0.18910931346317458	0.18641325400443282
KEGG_PATHWAY	hsa05131:Shigellosis	6	12.244897959183673	0.004506651025141393	P63261, Q71DI3, P60709, P21796	40	250	8865	5.319	0.35766800696361534	0.04249030886023507	0.03772098847796379
INTERPRO	IPR008292:Haptoglobin	2	4.081632653061225	0.0046398042864090805	P00738	49	2	20667	421.77551020408157	0.5248364670587213	0.05296605762325657	0.0463453004203495
GOTERM_CC_DIRECT	GO:0005951~carbamoyl-phosphate synthase complex	2	4.081632653061225	0.004640028544781164	P31327	49	2	20666	421.75510204081627	0.5630109699241163	0.04129625404855236	0.03572821979481496
UP_SEQ_FEATURE	MUTAGEN:E->M: Inhibits S-nitrosylation of Cys-247; when associated with M-245.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	MUTAGEN:M->L: Drastic reduction of the extent and significant prolongation of the lag phase of free radical-induced aggregation.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	MUTAGEN:C->S: Markedly reduced glycolytic activity; when associated with S-156 and S-247. Forms free radical-induced aggregates, but to a lesser extent than wild-type protein; when associated with S-156 and S-247. Abolished interaction with TRAF2 and TRAF3.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	MUTAGEN:C->S: Markedly reduced glycolytic activity; when associated with S-152 and S-247. Forms free radical-induced aggregates, but to a lesser extent than wild-type protein; when associated with S-156 and S-247.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	MUTAGEN:W->F: Increased free radical-induced aggregation.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	MUTAGEN:S->A: Does not affect glycosylation by C.rodentium protein NleB.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	REGION:Anthranilate phosphoribosyltransferase homolog	2	4.081632653061225	0.004677102555246435	P31327	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	CROSSLNK:(Microbial infection) Isoglutamyl lysine isopeptide (Glu-Lys) (interchain with K-50); by Vibrio toxins RtxA and VgrG1	2	4.081632653061225	0.004677102555246435	P63261, P60709	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	MUTAGEN:T->A: Does not affect glycosylation by C.rodentium protein NleB.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	MUTAGEN:L->M: Inhibits S-nitrosylation of Cys-247; when associated with M-250.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	MUTAGEN:Y->F: No effect on free radical-induced aggregation.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	MUTAGEN:C->S: Markedly reduced glycolytic activity; when associated with S-152 and S-156. Forms free radical-induced aggregates, but to a lesser extent than wild-type protein; when associated with S-156 and S-247.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	REGION:Interaction with WARS1	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	MUTAGEN:M->L: Increased resistance to free radical-induced aggregation.	2	4.081632653061225	0.004677102555246435	P04406	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	CROSSLNK:(Microbial infection) Isoglutamyl lysine isopeptide (Lys-Glu) (interchain with E-270); by Vibrio toxins RtxA and VgrG1	2	4.081632653061225	0.004677102555246435	P63261, P60709	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
UP_SEQ_FEATURE	REGION:Interaction with CD163	2	4.081632653061225	0.004677102555246435	P00738	49	2	20502	418.4081632653061	0.7861277672385398	0.05129222468920257	0.04630331529693971
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	4	8.16326530612245	0.004769320382271284	P63261, P60709, Q03135, P02751	40	78	8865	11.365384615384617	0.3740667409222945	0.04249030886023507	0.03772098847796379
UP_KW_LIGAND	KW-0351~Hemoglobin-binding	2	4.081632653061225	0.004889265063822685	P00738	18	2	6946	385.88888888888886	0.07542407491810288	0.07822824102116296	0.07822824102116296
GOTERM_BP_DIRECT	GO:0070409~carbamoyl phosphate biosynthetic process	2	4.081632653061225	0.004938391078657851	P31327	49	2	19416	396.2448979591836	0.9120297848687715	0.18910931346317458	0.18641325400443282
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	4	8.16326530612245	0.005006967566234765	P15311, P04075, P35579, P02751	49	140	19416	11.321282798833819	0.9149568338000881	0.18910931346317458	0.18641325400443282
GOTERM_BP_DIRECT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	3	6.122448979591836	0.005779335830065819	P02671, P02647, P21333	49	46	19416	25.842058562555458	0.9419171884133933	0.201818014725141	0.1989407721526848
PIR_SUPERFAMILY	PIRSF001137:Haptoglobin	2	4.081632653061225	0.006177591807876856	P00738	7	2	1940	277.1428571428571	0.030508682893153782	0.01544397951969214	0.01544397951969214
PIR_SUPERFAMILY	PIRSF000149:GAP_DH	2	4.081632653061225	0.006177591807876856	P04406	7	2	1940	277.1428571428571	0.030508682893153782	0.01544397951969214	0.01544397951969214
GOTERM_CC_DIRECT	GO:0042645~mitochondrial nucleoid	3	6.122448979591836	0.006264219963123983	P31327, P21796	49	51	20666	24.80912364945978	0.6732429031762774	0.05309672159219376	0.04593761306290921
