"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","method","set","auc"
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"2__1Logistic Regression","training",1
0.722222222222222,0.482758620689655,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,0.0736382701203028,0.583333333333333,1,1,0.545454545454546,1,0.583333333333333,0.736842105263158,0.666666666666667,0.388888888888889,0.388888888888889,0.791666666666667,"2__1Logistic Regression","testing",0.791666666666667
0.91304347826087,0.826086956521739,0.835833249111793,0.961707942964089,0.5,2.07212400267445e-17,0.288844366346485,0.869565217391304,0.956521739130435,0.952380952380952,0.88,0.952380952380952,0.869565217391304,0.909090909090909,0.5,0.434782608695652,0.456521739130435,0.91304347826087,"2__2ridge","training",0.91304347826087
0.722222222222222,0.4,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,1,0.75,0.666666666666667,0.818181818181818,0.571428571428572,0.818181818181818,0.75,0.782608695652174,0.666666666666667,0.5,0.611111111111111,0.708333333333333,"2__2ridge","testing",0.708333333333333
0.91304347826087,0.826086956521739,0.835833249111793,0.961707942964089,0.5,2.07212400267445e-17,0.288844366346485,0.869565217391304,0.956521739130435,0.952380952380952,0.88,0.952380952380952,0.869565217391304,0.909090909090909,0.5,0.434782608695652,0.456521739130435,0.91304347826087,"2__3lasso","training",0.91304347826087
0.722222222222222,0.4,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,1,0.75,0.666666666666667,0.818181818181818,0.571428571428572,0.818181818181818,0.75,0.782608695652174,0.666666666666667,0.5,0.611111111111111,0.708333333333333,"2__3lasso","testing",0.708333333333333
0.826086956521739,0.652173913043478,0.732995402013969,0.897198490398438,0.5,7.99857649555308e-11,0.453254704753736,0.869565217391304,0.782608695652174,0.8,0.857142857142857,0.8,0.869565217391304,0.833333333333333,0.5,0.434782608695652,0.543478260869565,0.826086956521739,"2__4KNN","training",0.826086956521739
0.888888888888889,0.769230769230769,0.652879561391328,0.986248784335636,0.666666666666667,0.0326478551318952,0.479500122186953,0.833333333333333,1,1,0.75,1,0.833333333333333,0.909090909090909,0.666666666666667,0.555555555555556,0.555555555555556,0.916666666666667,"2__4KNN","testing",0.916666666666667
0.956521739130435,0.91304347826087,0.892406549090241,0.988028405828073,0.5,5.9049992471524e-22,0.617075077451974,0.934782608695652,0.978260869565217,0.977272727272727,0.9375,0.977272727272727,0.934782608695652,0.955555555555556,0.5,0.467391304347826,0.478260869565217,0.956521739130435,"2__5SVM","training",0.956521739130435
0.777777777777778,0.538461538461539,0.52362723426352,0.935907952282333,0.666666666666667,0.231072383990512,0.617075077451974,0.75,0.833333333333333,0.9,0.625,0.9,0.75,0.818181818181818,0.666666666666667,0.5,0.555555555555556,0.791666666666667,"2__5SVM","testing",0.791666666666667
0.826086956521739,0.652173913043478,0.732995402013969,0.897198490398438,0.5,7.99857649555308e-11,0.000176834570401608,0.652173913043478,1,1,0.741935483870968,1,0.652173913043478,0.789473684210526,0.5,0.326086956521739,0.326086956521739,0.826086956521739,"2__6Decision Tree","training",0.826086956521739
0.722222222222222,0.482758620689655,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,0.0736382701203028,0.583333333333333,1,1,0.545454545454546,1,0.583333333333333,0.736842105263158,0.666666666666667,0.388888888888889,0.388888888888889,0.791666666666667,"2__6Decision Tree","testing",0.791666666666667
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"2__7Random Forest","training",1
0.833333333333333,0.64,0.585822508605226,0.964214916878425,0.666666666666667,0.101665082560979,1,0.833333333333333,0.833333333333333,0.909090909090909,0.714285714285714,0.909090909090909,0.833333333333333,0.869565217391304,0.666666666666667,0.555555555555556,0.611111111111111,0.833333333333333,"2__7Random Forest","testing",0.833333333333333
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"2__8XGBoost","training",1
0.833333333333333,0.64,0.585822508605226,0.964214916878425,0.666666666666667,0.101665082560979,1,0.833333333333333,0.833333333333333,0.909090909090909,0.714285714285714,0.909090909090909,0.833333333333333,0.869565217391304,0.666666666666667,0.555555555555556,0.611111111111111,0.833333333333333,"2__8XGBoost","testing",0.833333333333333
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"2__9LightGBM","training",1
0.777777777777778,0.538461538461539,0.52362723426352,0.935907952282333,0.666666666666667,0.231072383990512,0.617075077451974,0.75,0.833333333333333,0.9,0.625,0.9,0.75,0.818181818181818,0.666666666666667,0.5,0.555555555555556,0.791666666666667,"2__9LightGBM","testing",0.791666666666667
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"3__1Logistic Regression","training",1
0.611111111111111,0.222222222222222,0.357451205893063,0.827014145210248,0.666666666666667,0.776739838351709,0.449691797968891,0.583333333333333,0.666666666666667,0.777777777777778,0.444444444444444,0.777777777777778,0.583333333333333,0.666666666666667,0.666666666666667,0.388888888888889,0.5,0.625,"3__1Logistic Regression","testing",0.625
0.923913043478261,0.847826086956522,0.849497374952595,0.968862227561842,0.5,1.9237045583199e-18,0.449691797968891,0.891304347826087,0.956521739130435,0.953488372093023,0.897959183673469,0.953488372093023,0.891304347826087,0.921348314606742,0.5,0.445652173913043,0.467391304347826,0.923913043478261,"3__2ridge","training",0.923913043478261
0.666666666666667,0.357142857142857,0.409925238172074,0.866572597493876,0.666666666666667,0.608510346493316,0.220671361919847,0.583333333333333,0.833333333333333,0.875,0.5,0.875,0.583333333333333,0.7,0.666666666666667,0.388888888888889,0.444444444444444,0.708333333333333,"3__2ridge","testing",0.708333333333333
0.923913043478261,0.847826086956522,0.849497374952595,0.968862227561842,0.5,1.9237045583199e-18,1,0.91304347826087,0.934782608695652,0.933333333333333,0.914893617021277,0.933333333333333,0.91304347826087,0.923076923076923,0.5,0.456521739130435,0.489130434782609,0.923913043478261,"3__3lasso","training",0.923913043478261
0.722222222222222,0.482758620689655,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,0.0736382701203028,0.583333333333333,1,1,0.545454545454546,1,0.583333333333333,0.736842105263158,0.666666666666667,0.388888888888889,0.388888888888889,0.791666666666667,"3__3lasso","testing",0.791666666666667
0.869565217391304,0.739130434782609,0.783238751126456,0.930747314548257,0.5,8.57799767986479e-14,0.772829992684448,0.847826086956522,0.891304347826087,0.886363636363636,0.854166666666667,0.886363636363636,0.847826086956522,0.866666666666667,0.5,0.423913043478261,0.478260869565217,0.869565217391304,"3__4KNN","training",0.869565217391304
0.722222222222222,0.444444444444444,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,0.371093369522698,0.666666666666667,0.833333333333333,0.888888888888889,0.555555555555556,0.888888888888889,0.666666666666667,0.761904761904762,0.666666666666667,0.444444444444444,0.5,0.75,"3__4KNN","testing",0.75
0.945652173913043,0.891304347826087,0.877712864400531,0.982120206607639,0.5,1.05217418345391e-20,0.371093369522698,0.91304347826087,0.978260869565217,0.976744186046512,0.918367346938775,0.976744186046512,0.91304347826087,0.943820224719101,0.5,0.456521739130435,0.467391304347826,0.945652173913043,"3__5SVM","training",0.945652173913043
0.666666666666667,0.307692307692308,0.409925238172074,0.866572597493876,0.666666666666667,0.608510346493316,0.683091398309609,0.666666666666667,0.666666666666667,0.8,0.5,0.8,0.666666666666667,0.727272727272727,0.666666666666667,0.444444444444444,0.555555555555556,0.666666666666667,"3__5SVM","testing",0.666666666666667
0.858695652173913,0.717391304347826,0.770492624909088,0.922560821634968,0.5,5.36687370537399e-13,0.00554566731524405,0.739130434782609,0.978260869565217,0.971428571428571,0.789473684210526,0.971428571428571,0.739130434782609,0.839506172839506,0.5,0.369565217391304,0.380434782608696,0.858695652173913,"3__6Decision Tree","training",0.858695652173913
0.722222222222222,0.444444444444444,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,0.371093369522698,0.666666666666667,0.833333333333333,0.888888888888889,0.555555555555556,0.888888888888889,0.666666666666667,0.761904761904762,0.666666666666667,0.444444444444444,0.5,0.75,"3__6Decision Tree","testing",0.75
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"3__7Random Forest","training",1
0.666666666666667,0.307692307692308,0.409925238172074,0.866572597493876,0.666666666666667,0.608510346493316,0.683091398309609,0.666666666666667,0.666666666666667,0.8,0.5,0.8,0.666666666666667,0.727272727272727,0.666666666666667,0.444444444444444,0.555555555555556,0.666666666666667,"3__7Random Forest","testing",0.666666666666667
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"3__8XGBoost","training",1
0.722222222222222,0.4,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,1,0.75,0.666666666666667,0.818181818181818,0.571428571428572,0.818181818181818,0.75,0.782608695652174,0.666666666666667,0.5,0.611111111111111,0.708333333333333,"3__8XGBoost","testing",0.708333333333333
0.989130434782609,0.978260869565217,0.940922148850185,0.999724844297229,0.5,1.87812004315019e-26,1,0.978260869565217,1,1,0.978723404255319,1,0.978260869565217,0.989010989010989,0.5,0.489130434782609,0.489130434782609,0.989130434782609,"3__9LightGBM","training",0.989130434782609
0.666666666666667,0.307692307692308,0.409925238172074,0.866572597493876,0.666666666666667,0.608510346493316,0.683091398309609,0.666666666666667,0.666666666666667,0.8,0.5,0.8,0.666666666666667,0.727272727272727,0.666666666666667,0.444444444444444,0.555555555555556,0.666666666666667,"3__9LightGBM","testing",0.666666666666667
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"4__1Logistic Regression","training",1
0.777777777777778,0.4,0.52362723426352,0.935907952282333,0.666666666666667,0.231072383990512,0.133614402537715,1,0.333333333333333,0.75,1,0.75,1,0.857142857142857,0.666666666666667,0.666666666666667,0.888888888888889,0.666666666666667,"4__1Logistic Regression","testing",0.666666666666667
0.880434782608696,0.760869565217391,0.796128202372836,0.938776663655648,0.5,1.25075253161004e-14,1,0.869565217391304,0.891304347826087,0.888888888888889,0.872340425531915,0.888888888888889,0.869565217391304,0.879120879120879,0.5,0.434782608695652,0.489130434782609,0.880434782608696,"4__2ridge","training",0.880434782608696
0.833333333333333,0.571428571428572,0.585822508605226,0.964214916878425,0.666666666666667,0.101665082560979,0.248213078989924,1,0.5,0.8,1,0.8,1,0.888888888888889,0.666666666666667,0.666666666666667,0.833333333333333,0.75,"4__2ridge","testing",0.75
0.902173913043478,0.804347826086957,0.822403534376511,0.954283911078518,0.5,1.96164904398708e-16,0.504985075093846,0.869565217391304,0.934782608695652,0.930232558139535,0.877551020408163,0.930232558139535,0.869565217391304,0.898876404494382,0.5,0.434782608695652,0.467391304347826,0.902173913043478,"4__3lasso","training",0.902173913043478
0.833333333333333,0.571428571428572,0.585822508605226,0.964214916878425,0.666666666666667,0.101665082560979,0.248213078989924,1,0.5,0.8,1,0.8,1,0.888888888888889,0.666666666666667,0.666666666666667,0.833333333333333,0.75,"4__3lasso","testing",0.75
0.793478260869565,0.58695652173913,0.696430184494245,0.870839998239206,0.5,6.17019366555143e-09,1,0.782608695652174,0.804347826086957,0.8,0.787234042553191,0.8,0.782608695652174,0.791208791208791,0.5,0.391304347826087,0.489130434782609,0.793478260869565,"4__4KNN","training",0.793478260869565
0.722222222222222,0.4,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,1,0.75,0.666666666666667,0.818181818181818,0.571428571428572,0.818181818181818,0.75,0.782608695652174,0.666666666666667,0.5,0.611111111111111,0.708333333333333,"4__4KNN","testing",0.708333333333333
0.934782608695652,0.869565217391304,0.863437904159869,0.975692248799886,0.5,1.54524749526986e-19,0.220671361919847,0.891304347826087,0.978260869565217,0.976190476190476,0.9,0.976190476190476,0.891304347826087,0.931818181818182,0.5,0.445652173913043,0.456521739130435,0.934782608695652,"4__5SVM","training",0.934782608695652
0.722222222222222,0.285714285714286,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,0.371093369522698,0.916666666666667,0.333333333333333,0.733333333333333,0.666666666666667,0.733333333333333,0.916666666666667,0.814814814814815,0.666666666666667,0.611111111111111,0.833333333333333,0.625,"4__5SVM","testing",0.625
0.83695652173913,0.673913043478261,0.74538087368341,0.905774837758843,0.5,1.63120046171975e-11,0.00194577369373915,0.695652173913043,0.978260869565217,0.96969696969697,0.76271186440678,0.96969696969697,0.695652173913043,0.810126582278481,0.5,0.347826086956522,0.358695652173913,0.83695652173913,"4__6Decision Tree","training",0.83695652173913
0.833333333333333,0.64,0.585822508605226,0.964214916878425,0.666666666666667,0.101665082560979,1,0.833333333333333,0.833333333333333,0.909090909090909,0.714285714285714,0.909090909090909,0.833333333333333,0.869565217391304,0.666666666666667,0.555555555555556,0.611111111111111,0.833333333333333,"4__6Decision Tree","testing",0.833333333333333
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"4__7Random Forest","training",1
0.777777777777778,0.4,0.52362723426352,0.935907952282333,0.666666666666667,0.231072383990512,0.133614402537715,1,0.333333333333333,0.75,1,0.75,1,0.857142857142857,0.666666666666667,0.666666666666667,0.888888888888889,0.666666666666667,"4__7Random Forest","testing",0.666666666666667
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"4__8XGBoost","training",1
0.722222222222222,0.347826086956522,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,1,0.833333333333333,0.5,0.769230769230769,0.6,0.769230769230769,0.833333333333333,0.8,0.666666666666667,0.555555555555556,0.722222222222222,0.666666666666667,"4__8XGBoost","testing",0.666666666666667
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"4__9LightGBM","training",1
0.833333333333333,0.608695652173913,0.585822508605226,0.964214916878425,0.666666666666667,0.101665082560979,1,0.916666666666667,0.666666666666667,0.846153846153846,0.8,0.846153846153846,0.916666666666667,0.88,0.666666666666667,0.611111111111111,0.722222222222222,0.791666666666667,"4__9LightGBM","testing",0.791666666666667
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"5__1Logistic Regression","training",1
0.777777777777778,0.454545454545455,0.52362723426352,0.935907952282333,0.666666666666667,0.231072383990512,0.617075077451974,0.916666666666667,0.5,0.785714285714286,0.75,0.785714285714286,0.916666666666667,0.846153846153846,0.666666666666667,0.611111111111111,0.777777777777778,0.708333333333333,"5__1Logistic Regression","testing",0.708333333333333
0.891304347826087,0.782608695652174,0.80917666673289,0.946630060543069,0.5,1.65234731868602e-15,0.751829634045849,0.869565217391304,0.91304347826087,0.909090909090909,0.875,0.909090909090909,0.869565217391304,0.888888888888889,0.5,0.434782608695652,0.478260869565217,0.891304347826087,"5__2ridge","training",0.891304347826087
0.722222222222222,0.285714285714286,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,0.371093369522698,0.916666666666667,0.333333333333333,0.733333333333333,0.666666666666667,0.733333333333333,0.916666666666667,0.814814814814815,0.666666666666667,0.611111111111111,0.833333333333333,0.625,"5__2ridge","testing",0.625
0.83695652173913,0.673913043478261,0.74538087368341,0.905774837758843,0.5,1.63120046171975e-11,0.605576616335346,0.804347826086957,0.869565217391304,0.86046511627907,0.816326530612245,0.86046511627907,0.804347826086957,0.831460674157303,0.5,0.402173913043478,0.467391304347826,0.83695652173913,"5__3lasso","training",0.83695652173913
0.777777777777778,0.454545454545455,0.52362723426352,0.935907952282333,0.666666666666667,0.231072383990512,0.617075077451974,0.916666666666667,0.5,0.785714285714286,0.75,0.785714285714286,0.916666666666667,0.846153846153846,0.666666666666667,0.611111111111111,0.777777777777778,0.708333333333333,"5__3lasso","testing",0.708333333333333
0.847826086956522,0.695652173913043,0.757876919946139,0.914232461298612,0.5,3.08109337806322e-12,0.422678074170635,0.804347826086957,0.891304347826087,0.880952380952381,0.82,0.880952380952381,0.804347826086957,0.840909090909091,0.5,0.402173913043478,0.456521739130435,0.847826086956522,"5__4KNN","training",0.847826086956522
0.777777777777778,0.454545454545455,0.52362723426352,0.935907952282333,0.666666666666667,0.231072383990512,0.617075077451974,0.916666666666667,0.5,0.785714285714286,0.75,0.785714285714286,0.916666666666667,0.846153846153846,0.666666666666667,0.611111111111111,0.777777777777778,0.708333333333333,"5__4KNN","testing",0.708333333333333
0.902173913043478,0.804347826086957,0.822403534376511,0.954283911078518,0.5,1.96164904398708e-16,0.182422439451736,0.847826086956522,0.956521739130435,0.951219512195122,0.862745098039216,0.951219512195122,0.847826086956522,0.896551724137931,0.5,0.423913043478261,0.445652173913043,0.902173913043478,"5__5SVM","training",0.902173913043478
0.722222222222222,0.285714285714286,0.465198034416944,0.903050787474441,0.666666666666667,0.412242605991857,0.371093369522698,0.916666666666667,0.333333333333333,0.733333333333333,0.666666666666667,0.733333333333333,0.916666666666667,0.814814814814815,0.666666666666667,0.611111111111111,0.833333333333333,0.625,"5__5SVM","testing",0.625
0.83695652173913,0.673913043478261,0.74538087368341,0.905774837758843,0.5,1.63120046171975e-11,0.00982327450751926,0.717391304347826,0.956521739130435,0.942857142857143,0.771929824561403,0.942857142857143,0.717391304347826,0.814814814814815,0.5,0.358695652173913,0.380434782608696,0.83695652173913,"5__6Decision Tree","training",0.83695652173913
0.833333333333333,0.666666666666667,0.585822508605226,0.964214916878425,0.666666666666667,0.101665082560979,0.248213078989924,0.75,1,1,0.666666666666667,1,0.75,0.857142857142857,0.666666666666667,0.5,0.5,0.875,"5__6Decision Tree","testing",0.875
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"5__7Random Forest","training",1
0.777777777777778,0.454545454545455,0.52362723426352,0.935907952282333,0.666666666666667,0.231072383990512,0.617075077451974,0.916666666666667,0.5,0.785714285714286,0.75,0.785714285714286,0.916666666666667,0.846153846153846,0.666666666666667,0.611111111111111,0.777777777777778,0.708333333333333,"5__7Random Forest","testing",0.708333333333333
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"5__8XGBoost","training",1
0.833333333333333,0.608695652173913,0.585822508605226,0.964214916878425,0.666666666666667,0.101665082560979,1,0.916666666666667,0.666666666666667,0.846153846153846,0.8,0.846153846153846,0.916666666666667,0.88,0.666666666666667,0.611111111111111,0.722222222222222,0.791666666666667,"5__8XGBoost","testing",0.791666666666667
1,1,0.960696712260482,1,0.5,2.01948391736578e-28,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"5__9LightGBM","training",1
0.833333333333333,0.608695652173913,0.585822508605226,0.964214916878425,0.666666666666667,0.101665082560979,1,0.916666666666667,0.666666666666667,0.846153846153846,0.8,0.846153846153846,0.916666666666667,0.88,0.666666666666667,0.611111111111111,0.722222222222222,0.791666666666667,"5__9LightGBM","testing",0.791666666666667
